,mem,page,total
201,2103880,13692792,16144928
202,2108352,13699456,16097520
203,2089212,12130412,14570068
204,2089240,12283436,14735040
205,2093560,12710380,15153444
206,2091576,13048708,15489760
207,2090200,12703160,15148068
208,2095444,13130360,15575368
209,2094784,13495820,15937600
210,2091484,13248152,15689180
211,2092200,13627592,16070432
212,2087120,13662136,16102832
213,2093156,13429836,15871816
214,2093736,13366932,15811800
215,2091196,13682492,16129452
216,2092892,13716896,16156644
217,2094216,13730500,16171392
218,2093092,13513208,15964484
219,2098624,13713392,16166204
221,2095820,13726808,16164044
222,2104396,13705292,16153264
223,2105452,13703396,16160040
224,2102672,13470964,15896372
225,2101484,13423756,15874216
226,2102800,13686840,16138340
227,2102120,13411608,15827744
228,2106264,13711964,16169688
229,2100680,13721908,16166816
230,2105844,13717448,16156900
231,2103804,13704428,16160144
232,2106180,13714524,16169936
233,2108272,13595920,16025356
234,2109920,13361392,15821800
235,2102508,12925968,15384780
237,2103032,13356100,15812788
238,2103028,13710632,16164084
239,2106668,13641312,16102144
240,2109776,13702896,16150932
241,2098288,13085900,15537200
242,2094816,12667052,15116556
243,2089808,11338332,13782432
244,2092576,11562916,14008140
245,2089408,11749496,14192564
246,2092280,11702768,14148980
247,2090412,11884128,14329452
248,2090676,12112596,14558136
249,2090472,12022672,14469692
250,2091000,12241496,14686036
251,2089684,12442776,14888132
252,2093084,12380368,14827628
253,2094140,12603340,15051064
254,2093012,12523648,14971292
255,2094196,12736100,15182944
256,2096308,12938804,15388276
257,2093852,12847384,15296304
258,2094772,13065228,15516076
259,2092924,13238392,15685808
260,2098468,13466080,15916904
261,2095264,13636488,16084752
262,2095528,13704052,16154128
264,2095336,13312520,15762408
265,2092296,13524688,15972776
266,2094672,13710392,16157724
267,2095656,13721956,16169884
268,2095920,13719440,16168236
269,2096388,13499428,15904444
270,2093452,13357916,15804292
271,2078356,13511404,15945016
272,2075676,13410696,15841780
273,2077384,13621268,16053404
274,2078968,13734984,16168632
275,2077056,13494212,15925876
276,2078768,13713088,16146560
277,2077184,13731032,16161436
278,2078240,13732940,16165076
279,2080080,13716636,16149308
280,2080940,13708012,16141784
281,2081732,13724324,16159548
282,2087536,13711968,16153324
283,2087268,13195548,15636076
284,2093868,13405964,15852256
285,2097372,13242848,15695188
286,2098292,13457724,15909140
287,2099876,13667872,16121032
288,2101724,13704660,16157464
289,2103520,13713108,16167592
290,2101672,13701936,16156880
291,2103916,13535632,15993252
292,2101932,13711780,16166588
293,2102460,13702820,16151520
294,2102060,13271200,15725856
295,2099600,13451548,15902708
296,2098400,13453024,15901684
297,2098400,13656640,16105772
298,2101832,13699580,16152388
299,2079676,13543268,15976520
300,2080732,13729004,16163896
302,2082580,13732984,16169776
303,2084460,13723224,16161768
304,2085780,13714920,16150908
305,2080380,13231836,15666984
306,2081300,13430152,15864764
307,2080320,13405996,15841900
308,2081768,13626748,16062724
309,2080180,13727556,16162244
310,2086976,13553488,15995760
311,2090008,13717960,16162112
312,2096344,13712904,16164656
313,2099120,13533044,15986840
314,2100176,13716044,16162936
315,2099120,13716832,16169940
316,2099912,13709056,16154208
317,2099876,13397612,15851512
318,2104100,13382912,15840396
319,2102300,13391524,15847724
320,2105272,13615600,16073844
321,2102104,13705828,16161844
322,2104772,13563968,16023700
323,2103844,13685480,16143532
324,2104900,13702660,16151952
325,2104576,13488556,15947744
326,2106160,13609324,16069336
327,2106952,13466012,15927852
328,2108596,13574608,16037808
329,2107936,13572008,16035988
330,2106744,13693240,16123572
331,2086848,13725744,16166100
332,2090200,13569044,16014084
333,2087424,13719772,16160404
334,2089800,13708052,16152616
335,2087936,13628788,16069172
336,2089784,13721368,16165872
337,2094204,13450460,15901148
338,2103044,13673492,16132396
339,2111228,13651192,16117128
340,2109728,13472548,15936996
341,2111968,13692864,16158944
343,2109064,13702508,16167604
344,2110760,13520596,15986488
345,2109040,13700848,16163924
346,2108904,13438056,15903364
347,2109296,13654084,16119488
348,2110880,13705072,16170052
349,2109684,13415748,15880196
350,2111660,13608292,16073808
351,2114036,13682384,16150036
352,2111424,13449536,15917152
353,2113136,13665064,16133240
354,2111288,13704352,16157088
355,2112316,13477340,15944616
356,2111388,13663808,16132000
357,2112444,13695128,16160176
358,2111388,13690100,16156752
359,2113840,13386924,15857084
360,2112120,13546852,16012280
361,2112556,13481576,15946032
362,2114268,13677368,16145312
363,2089244,13713132,16158976
364,2090156,13456716,15903068
365,2090392,13420692,15868048
366,2091388,13539868,15985852
367,2089544,13448932,15894144
368,2091300,13567700,16013500
369,2098956,13672396,16124700
370,2113472,13514472,15981632
371,2114116,13581456,16049604
372,2117352,13526232,15997988
373,2115104,13694796,16163636
374,2115632,13701428,16151128
375,2115636,13466960,15936940
376,2116428,13578944,16048972
377,2117212,13673464,16089092
378,2097852,13537772,15990000
379,2099172,13714248,16167556
380,2096160,13406164,15858304
381,2096160,13415536,15866936
382,2096160,13423776,15874312
384,2096688,13431764,15882972
385,2105136,13439440,15898520
386,2113320,13447548,15914780
387,2115432,13417660,15888144
388,2115432,13424620,15895292
389,2115696,13431708,15901600
390,2115696,13438368,15908736
391,2115696,13445408,15914964
392,2115696,13452256,15922676
393,2115696,13458868,15929816
394,2115696,13465828,15936644
395,2115696,13472288,15943740
396,2099668,13507500,15962632
397,2099532,13513944,15967624
398,2097684,13628132,16079448
399,2097156,13481356,15933196
400,2098476,13591100,16044080
401,2103492,13690608,16148404
402,2115488,13440616,15911812
403,2118128,13405820,15879564
404,2118128,13415012,15887808
405,2118392,13424084,15896052
406,2118392,13433200,15905112
407,2118392,13442052,15913380
408,2118392,13452180,15923192
409,2118392,13478612,15949476
410,2097908,13431616,15884188
411,2097908,13439444,15891944
412,2097908,13447056,15899456
413,2097908,13454324,15906432
414,2097908,13461948,15913048
415,2097908,13469140,15921332
416,2105300,13476596,15936256
417,2113220,13484160,15951240
418,2116916,13454112,15925580
419,2116916,13460568,15931588
420,2116916,13467124,15938376
421,2117180,13473380,15944660
422,2117180,13479980,15950456
423,2117180,13486148,15957132
424,2117180,13492540,15963424
425,2117180,13499064,15970272
426,2117180,13505220,15977432
428,2117180,13511588,15984268
429,2097848,13558552,16012644
430,2098636,13562600,16014844
431,2098900,13539592,15992528
432,2098564,13640992,16092612
433,2099352,13584836,16038612
434,2104896,13705168,16164620
435,2114928,13451588,15922568
436,2123492,13521144,15998136
437,2123492,13551700,16012944
438,2123080,13378736,15855804
439,2123080,13387840,15864568
440,2123080,13397176,15873596
441,2123080,13406592,15882572
442,2123080,13415956,15892512
443,2101752,13387000,15841880
444,2101752,13394988,15849748
445,2101752,13402616,15857472
446,2101752,13410476,15865112
447,2101752,13418400,15872916
448,2102280,13426108,15881548
449,2110200,13433548,15897408
450,2118120,13441340,15913184
451,2121036,13411204,15886064
452,2121036,13418036,15892908
453,2121036,13424564,15899728
454,2121036,13431420,15905972
455,2121036,13437856,15912500
456,2121036,13444444,15919052
457,2121036,13451268,15925832
458,2121036,13457664,15931900
459,2121036,13464312,15939228
460,2102368,13466152,15922752
461,2102496,13464768,15922364
462,2102496,13534192,15992088
463,2104872,13654048,16112020
464,2104080,13497264,15956980
465,2106212,13599376,16059472
466,2114660,13698776,16132124
467,2124020,13408680,15887328
468,2124020,13417652,15895488
469,2124284,13426520,15904136
470,2124284,13435488,15911784
472,2124284,13445276,15922976
473,2124284,13454216,15931216
474,2124284,13462996,15940200
475,2103800,13434240,15891704
476,2103800,13441732,15900044
477,2103800,13449216,15906788
478,2103800,13456832,15913872
479,2103800,13464228,15922080
480,2103800,13471364,15929360
481,2105120,13478924,15937576
482,2112776,13486448,15952584
483,2120168,13493392,15968320
484,2123072,13463468,15940456
485,2123072,13469764,15946560
486,2123072,13475976,15952880
487,2123336,13482356,15959356
488,2123336,13488916,15965600
489,2123336,13495104,15972528
490,2123336,13501620,15978768
491,2123336,13507972,15985256
492,2123336,13514128,15991132
493,2123336,13535780,16011544
494,2105200,13579632,16039344
495,2104012,13583800,16043136
496,2106120,13557220,16017164
497,2104800,13658032,16118740
498,2105064,13547380,16009132
499,2108236,13650592,16116280
500,2120112,13673784,16150128
501,2124792,13476584,15956480
502,2125844,13581504,16062876
503,2127024,13421396,15904272
504,2125836,13515328,15996444
505,2126360,13334516,15816428
506,2126360,13344024,15826168
507,2126360,13353824,15836272
508,2105876,13325364,15786592
509,2105876,13333396,15794548
510,2105876,13341248,15803372
511,2105876,13349248,15811964
512,2105876,13357320,15820340
513,2106932,13364992,15827652
515,2115116,13373028,15843360
516,2123300,13383680,15863056
517,2125148,13350652,15832632
518,2125148,13357716,15837956
519,2125412,13364332,15845532
520,2125412,13371312,15851964
521,2125412,13378072,15858184
522,2125412,13384632,15863608
523,2125412,13391552,15871292
524,2125412,13398088,15878020
525,2125412,13404816,15885904
526,2109648,13439924,15902324
527,2107400,13394692,15854344
528,2108192,13406444,15868196
529,2111024,13527344,15991236
530,2108384,13630192,16091996
531,2113400,13354620,15822720
532,2126376,13467472,15946808
533,2132976,13534060,16019788
534,2132952,13367880,15855520
535,2134532,13476516,15965384
536,2135324,13273280,15765296
537,2135324,13282800,15774092
538,2135324,13292540,15783148
539,2135324,13311584,15802876
540,2114840,13273376,15743828
541,2114840,13281600,15752208
542,2114840,13289808,15759752
543,2114840,13297572,15767760
544,2114840,13305680,15775596
545,2117480,13313224,15785936
546,2125664,13321240,15802308
547,2133848,13292024,15780136
548,2133848,13298812,15787584
549,2133848,13305804,15794508
550,2134112,13312864,15800940
551,2134112,13319468,15807356
552,2134112,13326444,15814664
553,2134112,13333216,15821784
554,2134112,13339796,15827464
555,2134112,13346320,15834344
556,2134112,13362496,15848608
557,2115440,13405296,15873048
559,2115440,13404448,15874212
560,2115440,13525952,15994556
561,2115440,13341344,15812396
562,2115440,13351940,15822720
563,2124416,13362440,15841564
564,2135240,13335544,15826016
565,2135768,13344472,15835688
566,2135768,13352876,15843712
567,2136032,13361636,15853044
568,2136032,13370296,15860856
569,2136032,13378860,15869100
570,2136032,13387136,15877512
571,2136032,13395776,15886256
572,2115548,13366516,15837524
573,2115548,13373932,15845100
574,2115548,13381100,15851848
575,2115548,13388528,15858416
576,2115548,13395464,15866260
577,2115548,13402656,15873516
578,2120564,13409992,15885376
579,2127956,13416908,15899160
580,2134820,13386996,15875560
581,2134820,13393368,15881844
582,2134820,13399516,15889524
583,2135084,13405992,15895744
584,2135084,13412040,15901444
585,2135084,13418268,15906964
586,2135084,13424616,15913856
587,2135084,13430628,15920364
588,2135084,13436652,15926552
589,2135084,13442740,15931640
590,2115628,13416896,15886384
591,2116944,13476184,15925704
592,2116944,13459500,15929332
593,2116944,13562596,16032400
594,2117208,13457132,15928696
595,2118920,13571852,16043640
596,2121560,13679888,16155656
597,2133176,13476464,15962656
598,2137664,13536136,16028164
599,2136220,13445720,15937620
600,2137272,13319372,15812184
602,2137272,13328656,15820548
603,2137272,13337864,15830212
604,2137272,13347456,15839552
605,2137272,13374436,15865696
606,2116788,13327932,15800832
607,2116788,13336008,15808612
608,2116788,13344024,15816332
609,2116788,13351864,15823860
610,2116788,13359408,15830780
611,2119164,13367324,15841696
612,2127084,13375220,15857184
613,2135004,13408552,15897228
614,2136060,13352848,15842548
615,2136060,13359460,15849060
616,2136324,13366016,15856196
617,2136324,13373080,15862952
618,2136324,13379580,15869568
619,2136324,13386044,15876648
620,2136324,13392864,15883728
621,2136324,13399508,15890004
622,2136324,13406332,15896880
623,2116864,13441136,15910532
624,2116864,13446648,15918384
625,2116864,13445264,15918916
626,2116864,13548900,16021372
627,2116864,13659432,16132216
628,2123196,13497484,15974148
629,2134284,13609108,16096568
630,2141412,13478984,15972292
631,2138892,13669432,16153808
632,2140476,13672992,16168256
633,2138232,13374032,15867556
634,2138232,13383284,15877252
635,2138232,13392760,15885684
636,2138232,13405320,15897960
637,2117748,13373220,15846256
638,2117748,13381308,15854288
639,2117748,13389028,15861672
640,2117748,13396852,15869056
641,2117748,13404632,15877100
642,2118804,13412292,15885676
643,2126724,13419768,15902412
645,2134644,13427788,15918456
646,2136756,13397652,15890436
647,2136756,13404556,15897004
648,2137020,13411060,15904344
649,2137020,13417704,15910296
650,2137020,13424532,15917492
651,2137020,13430964,15924708
652,2137020,13437764,15931188
653,2137020,13444356,15937536
654,2137020,13450748,15944780
655,2117568,13465652,15939196
656,2117568,13463804,15939512
657,2117568,13567304,16041608
658,2117568,13685596,16161876
659,2117568,13618488,16092064
660,2118624,13679132,16155728
661,2125984,13374200,15857852
662,2134960,13348036,15840084
663,2134960,13356952,15848508
664,2135224,13365424,15856748
665,2135224,13374056,15865092
666,2135224,13382776,15874032
667,2135224,13391072,15882568
668,2135224,13399688,15890996
669,2135224,13433776,15924124
670,2114740,13378476,15848420
671,2114740,13385680,15855572
672,2114740,13393196,15862200
673,2114740,13400468,15869344
674,2114740,13407464,15876624
675,2114740,13414824,15884984
676,2121340,13421788,15898444
677,2128732,13428884,15912356
678,2134012,13399060,15887328
679,2134012,13405332,15894004
680,2134012,13411520,15900552
681,2134276,13417824,15907052
682,2134276,13423908,15912544
683,2134276,13430352,15919148
684,2134276,13436404,15925528
685,2134276,13442852,15932604
686,2134276,13448964,15937700
688,2134276,13454968,15942988
689,2115344,13463552,15934872
690,2116400,13462772,15936596
691,2116400,13568792,16040960
692,2115736,13545516,16016604
693,2118112,13650476,16123796
694,2116380,13534224,16007496
695,2124032,13654512,16133844
696,2132484,13669032,16158312
697,2141192,13336956,15832120
698,2139720,13429936,15924436
699,2135520,13241784,15732264
700,2135520,13250996,15740800
701,2135520,13260392,15750944
702,2135520,13269860,15759396
703,2135520,13288644,15777228
704,2114012,13250356,15719696
705,2114012,13258332,15728964
706,2114012,13265960,15734728
707,2114012,13273916,15742060
708,2114012,13281840,15750232
709,2115596,13289632,15760532
710,2123516,13297092,15775760
711,2131436,13311888,15799328
712,2133284,13274732,15763568
713,2133284,13281572,15768708
714,2133548,13288488,15775852
715,2133548,13295012,15782852
716,2133548,13301472,15788996
717,2133548,13308080,15796628
718,2133548,13314920,15802960
719,2133548,13321344,15809500
720,2133548,13328124,15816560
721,2114088,13354100,15822100
722,2114088,13352612,15822464
723,2114088,13455908,15926120
724,2114088,13576772,16045916
725,2114088,13356712,15825508
726,2117520,13459836,15931496
727,2125704,13289504,15771136
728,2133096,13262692,15751496
729,2133096,13271552,15759804
731,2133360,13280316,15768412
732,2133360,13289188,15777216
733,2133360,13297920,15785564
734,2133360,13306320,15794352
735,2133360,13315040,15803308
736,2112876,13286248,15754900
737,2112876,13293752,15761484
738,2112876,13301324,15768736
739,2112876,13308840,15775768
740,2112876,13315916,15782800
741,2112876,13323212,15790100
742,2114724,13330572,15798668
743,2122116,13337744,15813628
744,2129772,13344692,15827880
745,2132148,13314412,15800360
746,2132148,13321036,15806904
747,2132148,13327368,15813448
748,2132412,13333488,15819660
749,2132412,13339976,15825684
750,2132412,13346052,15831780
751,2132412,13352300,15838600
752,2132412,13358752,15844836
753,2132412,13364796,15850764
754,2132412,13371232,15857508
755,2114272,13417024,15884884
756,2114272,13414088,15881036
757,2114536,13460452,15929480
758,2114536,13562300,16031544
759,2115328,13421736,15890040
760,2116512,13535264,16005744
761,2128128,13638600,16117892
762,2137632,13310864,15799368
763,2137144,13256344,15745000
764,2138716,13362784,15853012
765,2137396,13458376,15947460
766,2138716,13212480,15705020
767,2138716,13222092,15714912
768,2138716,13231228,15723508
769,2118232,13202908,15674360
770,2118232,13210916,15682992
771,2118232,13218852,15690260
772,2118232,13226748,15696944
774,2118232,13234300,15705568
775,2118232,13242068,15713120
776,2125096,13249936,15727760
777,2133016,13257768,15743104
778,2137240,13227936,15717612
779,2137240,13234776,15724320
780,2137240,13241284,15730880
781,2137504,13248156,15738456
782,2137504,13254604,15744368
783,2137504,13261244,15750904
784,2137504,13268072,15758568
785,2137504,13274496,15765120
786,2137504,13281332,15771128
787,2118048,13266160,15736364
788,2118048,13263024,15735464
789,2118040,13334940,15805204
790,2118564,13454724,15924668
791,2118040,13558216,16027524
792,2121468,13346812,15820868
793,2127804,13445348,15925224
794,2139684,13276492,15770036
795,2140476,13222940,15718116
796,2140476,13231660,15726408
797,2140740,13240540,15735284
798,2140740,13249072,15744388
799,2140740,13257856,15752484
800,2140740,13266648,15760744
801,2140740,13295252,15788460
802,2120256,13247820,15721744
803,2120256,13255412,15729248
804,2120256,13262664,15736840
805,2120256,13270236,15743832
806,2120256,13277400,15751116
807,2120256,13284708,15758748
808,2127120,13292228,15772340
809,2134776,13299280,15786948
810,2139528,13269324,15761504
811,2139528,13275820,15768072
812,2139528,13282044,15774860
813,2139792,13288604,15780868
814,2139792,13294752,15787972
815,2139792,13301004,15794500
816,2139792,13307428,15800548
818,2139792,13313496,15807540
819,2139792,13319784,15813904
820,2139792,13326236,15818872
821,2120332,13357408,15828256
822,2120332,13359288,15830464
823,2120332,13316000,15789860
824,2120332,13433944,15905776
825,2120332,13364024,15836124
826,2120596,13464560,15937840
827,2130100,13583668,16067512
828,2139604,13611288,16105264
829,2143036,13324372,15822048
830,2141424,13412868,15907400
831,2140724,13280412,15776032
832,2139532,13373356,15866000
833,2140852,13195736,15692220
834,2140852,13205176,15701120
835,2140852,13240324,15734352
836,2117876,13185592,15657988
837,2117876,13193724,15665564
838,2117876,13201388,15672880
839,2117876,13209216,15680700
840,2117876,13217180,15689284
841,2120780,13224772,15699568
842,2128964,13232692,15716548
843,2137144,13203420,15695476
844,2137408,13210268,15702228
845,2137408,13216912,15709120
846,2137672,13223876,15715356
847,2137672,13230552,15721924
848,2137672,13237020,15727948
849,2137672,13243888,15735280
850,2137672,13250348,15741864
851,2137672,13256976,15748912
852,2137672,13263772,15755328
853,2122352,13298608,15773572
854,2122352,13304552,15782308
855,2120504,13417340,15893192
856,2122352,13520672,15997224
857,2121296,13253292,15730928
858,2126312,13263816,15746576
859,2137400,13274504,15766656
861,2141624,13246748,15743364
862,2141624,13255756,15751868
863,2141888,13264528,15760680
864,2141888,13273344,15769288
865,2141888,13281756,15777548
866,2141888,13290508,15787388
867,2141888,13299068,15795540
868,2121548,13270004,15746620
869,2121548,13277588,15754392
870,2121548,13284680,15760748
871,2121548,13291980,15768072
872,2121548,13299428,15775892
873,2121548,13306832,15782284
874,2124980,13314096,15792504
875,2132636,13321120,15807488
876,2140028,13354080,15847908
877,2140556,13297788,15791948
878,2140556,13303992,15798564
879,2140820,13310508,15805336
880,2140820,13316792,15811204
881,2140820,13322924,15818016
882,2140820,13329372,15823764
883,2140820,13335408,15830196
884,2140820,13341664,15836500
885,2140820,13348084,15842716
886,2141080,13379720,15874164
887,2120880,13423548,15899152
888,2120880,13342716,15817504
889,2121932,13461176,15937856
890,2121144,13343500,15820692
891,2121936,13467136,15944048
892,2126424,13571924,16052196
893,2138304,13675048,16165832
894,2144376,13270576,15769588
895,2146452,13375988,15874568
896,2138340,13257508,15746724
897,2136884,13351512,15839808
898,2137412,13178048,15668852
899,2137412,13187292,15677916
900,2137412,13196884,15687524
901,2116928,13168208,15639092
902,2116928,13176356,15647172
904,2116928,13184084,15654732
905,2116928,13192096,15662236
906,2116928,13199956,15670536
907,2117984,13207876,15678864
908,2052060,13216524,15523816
