,mem,page,total
212,268408,7417612,8003168
213,268408,7530772,8116032
214,269464,7331012,7915944
215,271048,7425860,8012176
216,271048,7538228,8125396
217,270460,7263032,7849896
218,276004,7273080,7866064
219,282340,7245712,7844352
220,282340,7254332,7852904
221,282604,7262416,7861464
222,282604,7271024,7869204
223,282604,7279400,7877560
224,282604,7287284,7885868
225,282604,7295564,7893948
226,282604,7321908,7921416
227,270444,7273840,7860620
228,270444,7281040,7867724
229,270444,7287788,7874332
230,270444,7294660,7881672
231,270444,7301712,7888176
232,270444,7308336,7894736
233,270444,7315324,7901028
234,272556,7322100,7910628
235,279684,7336044,7931080
236,281268,7298344,7896020
237,281268,7304256,7901328
238,281532,7310260,7907904
239,281532,7316060,7913912
240,281532,7322204,7920196
241,281532,7327944,7925432
242,281532,7333860,7931544
243,281532,7339964,7937592
244,281532,7345660,7943176
245,281532,7351756,7948948
246,270592,7353988,7942584
248,270856,7457524,8045432
249,270856,7566352,8154468
250,270856,7662500,8250196
251,274288,7440576,8030484
252,274288,7546336,8136844
253,274288,7395608,7985416
254,275868,7498788,8089792
255,285900,7628292,8227864
256,286956,7328088,7931716
257,287220,7337276,7940576
258,287220,7346200,7949436
259,287220,7355200,7958500
260,287220,7364152,7966816
261,287220,7372668,7976700
262,274036,7344696,7935592
263,274036,7352224,7943468
264,274036,7359840,7950492
265,274036,7367004,7957428
266,274036,7376868,7966832
267,274036,7384524,7975220
268,274036,7391976,7981928
269,274300,7399084,7989112
270,281692,7406352,8004648
271,285124,7376420,7977588
272,285124,7382688,7983952
273,285388,7388832,7990764
274,285388,7395120,7996844
275,285388,7401576,8003144
276,285388,7407644,8009444
277,285388,7414072,8015340
278,285388,7420328,8022028
279,285388,7426364,8028264
280,285388,7432356,8034548
281,274256,7467232,8057464
282,274256,7576640,8166808
283,274520,7676224,8266332
284,277688,7480184,8072804
285,277688,7586444,8179212
286,277688,7419324,8013088
287,277688,7429508,8022696
288,286664,7441540,8044368
289,289568,7411336,8017956
291,289568,7419656,8026344
292,289832,7428076,8034660
293,289832,7436420,8042156
294,289832,7444616,8050072
295,289832,7452552,8058112
296,289832,7460856,8067200
297,277716,7431784,8026304
298,277716,7438912,8032952
299,277716,7446072,8040172
300,277716,7452784,8046708
301,277716,7459848,8054640
302,277716,7466700,8061160
303,277716,7473300,8066640
304,277716,7480284,8073396
305,281940,7486896,8085304
306,288540,7456880,8060552
307,288540,7462824,8067956
308,288540,7468664,8073436
309,288804,7474848,8079980
310,288804,7480776,8085304
311,288804,7486532,8092092
312,288804,7492644,8096792
313,288804,7498360,8102912
314,288804,7504264,8108548
315,288804,7510376,8115172
316,288804,7516072,8119880
317,282256,7550584,8149460
318,282520,7656728,8256064
319,282520,7759176,8357824
320,284368,7531372,8132276
321,285424,7636508,8237068
322,285424,7757820,8359360
323,286216,7559056,8161672
324,290964,7656052,8265024
325,298884,7729156,8344704
326,298884,7469104,8084332
327,299148,7478272,8093648
328,299148,7486780,8101980
329,299148,7495668,8110232
330,299148,7504124,8119604
331,299148,7512932,8128116
332,285964,7484568,8087784
333,285964,7492084,8094884
335,285964,7499344,8101436
336,285964,7506904,8107784
337,285964,7513940,8115540
338,285964,7521356,8122752
339,285964,7528364,8129288
340,286492,7535572,8137116
341,293884,7542936,8152252
342,297052,7512656,8124532
343,297052,7519192,8131928
344,297316,7525432,8138716
345,297316,7531432,8144772
346,297316,7537832,8151048
347,297316,7543848,8157120
348,297316,7550012,8163072
349,297316,7556376,8168632
350,297316,7562316,8174988
351,297316,7568636,8180776
352,286444,7603432,8205268
353,286444,7707168,8309304
354,286444,7812168,8413852
355,289084,7615880,8219616
356,289084,7723240,8327520
357,289084,7831584,8435612
358,279500,7547196,8142016
359,287156,7557076,8159216
360,291380,7529284,8136828
361,291380,7537996,8145104
362,291644,7546144,8153696
363,291644,7554624,8162248
364,291644,7562908,8169808
365,291644,7570920,8178644
366,291644,7579288,8186164
367,279496,7550376,8145860
368,279496,7557260,8153444
369,279496,7564560,8160476
370,279496,7571388,8166288
371,279496,7578524,8172896
372,279496,7585464,8179944
373,279496,7592144,8186488
374,279496,7599168,8193812
375,283984,7605808,8205168
376,290320,7575760,8181220
377,290320,7581780,8187252
379,290320,7587780,8192804
380,290584,7593780,8199908
381,290584,7599580,8205420
382,290584,7605536,8211508
383,290584,7611676,8218068
384,290584,7617408,8224132
385,290584,7623524,8230448
386,290584,7629428,8235684
387,290584,7635132,8241464
388,279448,7670724,8265656
389,279448,7786724,8382600
390,279448,7882704,8478848
391,280240,7659480,8255608
392,281296,7759744,8357132
393,281296,7879028,8476792
394,274340,7652180,8241716
395,281732,7764300,8361180
396,288068,7837552,8440292
397,280232,7599884,8195916
398,280496,7608500,8205508
399,280496,7617476,8213524
400,280496,7626028,8222564
401,280496,7634788,8230856
402,280496,7643608,8239992
403,268336,7615188,8200104
404,268336,7622728,8206796
405,268336,7629824,8214300
406,268336,7637368,8221656
407,268336,7644484,8229468
408,268336,7651952,8236492
409,268336,7659212,8243100
410,268864,7666248,8251968
411,276520,7673664,8265868
412,279160,7643352,8239156
413,279160,7649856,8245180
414,279424,7656028,8251196
415,279424,7662508,8257552
416,279424,7668596,8264056
417,279424,7674844,8269536
418,279424,7680860,8275388
419,279424,7687292,8282200
420,279424,7693284,8288468
422,279424,7699456,8294532
423,272244,7734100,8321812
424,272508,7851456,8439984
425,272508,7946844,8534996
426,275412,7748824,8337720
427,275412,7866628,8454940
428,275412,7684344,8274420
429,275412,7694428,8284388
430,284124,7704068,8303808
431,287292,7675932,8278332
432,287292,7684412,8286672
433,287556,7692624,8294468
434,287556,7700504,8303580
435,287556,7708724,8312384
436,287556,7716964,8319180
437,287556,7725076,8327528
438,275396,7695992,8284924
439,275396,7702972,8292436
440,275396,7709740,8299556
441,275396,7716680,8308116
442,275396,7723720,8314416
443,275396,7730332,8320424
444,275396,7737312,8328016
445,275396,7744112,8334576
446,278828,7750680,8344096
447,285692,7783472,8359692
448,286220,7726552,8328260
449,286220,7732616,8333456
450,286484,7738780,8340072
451,286484,7744508,8346144
452,286484,7750228,8351728
453,286484,7756096,8357564
454,286484,7762176,8363604
455,286484,7767856,8369904
456,286484,7773872,8376276
457,286484,7779700,8381584
458,275392,7797060,8388096
459,275392,7897052,8488416
460,275392,8011192,8601608
461,275392,7768960,8361368
462,277500,7878516,8470956
463,277500,7974440,8568300
464,278540,7822208,8418400
466,280388,7945336,8540848
467,289628,8008192,8613440
468,290420,7711992,8318632
469,290684,7720872,8327908
470,290684,7729652,8335704
471,290684,7737848,8344516
472,290684,7746536,8353360
473,290684,7755164,8361716
474,290684,7763344,8370292
475,278768,7734392,8330728
476,278768,7742948,8340020
477,278768,7750176,8347060
478,278768,7757508,8355472
479,278768,7764788,8361896
480,278768,7771652,8369464
481,278768,7778744,8376716
482,281140,7785992,8385268
483,288532,7816076,8422800
484,289588,7762324,8370676
485,289588,7768612,8376424
486,289852,7774620,8381180
487,289852,7780944,8387308
488,289852,7786900,8393072
489,289852,7793048,8399160
490,289852,7799364,8405736
491,289852,7805256,8411548
492,289852,7811504,8417100
493,289852,7817572,8422928
494,278768,7858916,8454608
495,278768,7974880,8569512
496,278768,8072636,8666740
497,278768,7877588,8472320
498,278768,7997588,8592832
499,278768,8097004,8690320
500,278768,7799244,8393604
501,287476,7809500,8413212
502,290644,7781248,8387940
503,290644,7789920,8395508
504,290908,7798084,8403872
505,290908,7806124,8412464
506,290908,7814500,8419984
507,290908,7822492,8428120
509,290908,7830756,8436656
510,278760,7801940,8396108
511,278760,7808680,8403432
512,278760,7815884,8410724
513,278760,7822656,8417544
514,278760,7829772,8424340
515,278760,7836692,8430608
516,278760,7843728,8437208
517,278760,7850400,8444304
518,283512,7857048,8456140
519,289584,7826976,8432744
520,289584,7832908,8438776
521,289584,7839148,8445612
522,289848,7844916,8450840
523,289848,7850920,8457188
524,289848,7857068,8462952
525,289848,7862772,8468016
526,289848,7868904,8473852
527,289848,7874788,8479624
528,289848,7880472,8485176
529,289848,7886200,8492588
530,281876,7922716,8521724
531,281876,8036668,8634360
532,281876,8132316,8728988
533,283988,7905920,8506120
534,285836,8006012,8608372
535,286100,8121408,8724528
536,286892,7895144,8498872
537,293756,7996048,8605616
538,301940,8067960,8687540
539,301940,7812644,8432200
540,302204,7820980,8440368
541,302204,7829584,8449644
542,302204,7837676,8457456
543,302204,7845964,8465852
544,302204,7854380,8473672
545,302204,7868912,8488792
546,289028,7833084,8439920
547,289028,7840016,8447908
548,289028,7847288,8453812
549,289028,7854276,8461160
550,289028,7861232,8468712
551,289028,7867972,8475304
553,289028,7875100,8482376
554,291140,7881796,8491488
555,298532,7905168,8521704
556,299852,7858364,8475076
557,299852,7864256,8481480
558,300116,7870496,8487668
559,300116,7876496,8494260
560,300116,7882316,8499836
561,300116,7888144,8505924
562,300116,7894268,8511972
563,300116,7900212,8517452
564,300116,7905952,8523200
565,300116,7912060,8528988
566,292148,7932068,8539856
567,293204,8029324,8638812
568,293204,8144428,8753808
569,295580,7950488,8563116
570,295844,8054448,8669280
571,296900,8175528,8787896
572,297164,7902888,8517388
573,302444,7912788,8532776
574,309044,7885384,8512152
575,309044,7894116,8520876
576,309308,7902324,8528940
577,309308,7910804,8537824
578,309308,7918856,8545572
579,309308,7927148,8553960
580,309308,7935492,8562292
581,309308,7969732,8596540
582,297152,7913948,8529484
583,297152,7921100,8536500
584,297152,7927940,8543636
585,297152,7935124,8550100
586,297152,7941840,8556636
587,297152,7948744,8564252
588,297152,7955860,8570796
589,300320,7962548,8581128
590,307448,7995492,8621204
591,307976,7938768,8565488
592,307976,7944696,8571016
593,308240,7950968,8577332
594,308240,7956816,8584444
595,308240,7962788,8589460
597,308240,7968960,8595020
598,308240,7974692,8600604
599,308240,7980592,8606936
600,308240,7986344,8613528
601,308240,7992452,8619088
602,300436,8019204,8638200
603,301492,8114400,8735236
604,301492,8229608,8849792
605,302548,7994116,8615944
606,304924,8112152,8736400
607,304924,8216464,8840436
608,307300,8055232,8680700
609,310728,8172976,8801864
610,319968,7950824,8588632
611,319968,7959524,8596664
612,320232,7967904,8605744
613,320232,7976560,8614084
614,320232,7985152,8622320
615,320232,7993616,8630952
616,320232,8001784,8639180
617,320232,8033732,8670168
618,307052,7980808,8604412
619,307052,7988052,8611688
620,307052,7994956,8618752
621,307052,8002228,8624916
622,307052,8009008,8632956
623,307052,8015988,8639484
624,307052,8023156,8646996
625,310748,8029920,8657352
626,317876,8000212,8635248
627,318140,8006152,8640752
628,318140,8012544,8646848
629,318404,8018432,8653320
630,318404,8024676,8659384
631,318404,8030708,8665652
632,318404,8036560,8671796
633,318404,8042368,8677860
634,318404,8048568,8683616
635,318404,8054576,8690248
636,318404,8060368,8695468
637,307304,8096852,8722684
638,307304,8214184,8839344
639,307304,8313776,8937184
641,308356,8123464,8748440
642,309148,8098896,8724004
643,310468,8201632,8826992
644,310468,8057620,8683784
645,319180,8067668,8702724
646,322348,8039344,8677760
647,322348,8047820,8685856
648,322612,8056176,8694920
649,322612,8064364,8703196
650,322612,8072240,8710568
651,322612,8080484,8719460
652,322612,8088688,8727304
653,310452,8059428,8687180
654,310452,8066832,8693464
655,310452,8073576,8700788
656,310452,8080624,8707080
657,310452,8087468,8713600
658,310452,8094072,8720120
659,310452,8101068,8728012
660,310452,8107656,8733508
661,313884,8114424,8744840
662,320748,8084360,8720964
663,321276,8090232,8727648
664,321276,8096480,8733980
665,321540,8102064,8740116
666,321540,8108188,8746060
667,321540,8113916,8751896
668,321540,8120020,8757668
669,321540,8125872,8762976
670,321540,8131560,8769088
671,321540,8137636,8774332
672,321540,8143308,8781208
673,310668,8167240,8793768
674,310932,8263348,8890100
675,310932,8379492,9006564
676,310932,8473848,9099708
677,314100,8227732,8858764
678,314100,8337056,8967840
679,314100,8449676,9079320
680,316212,8181612,8815572
681,328092,8304436,8949372
682,329148,8353932,9000732
684,329412,8456252,9102476
685,329676,8096492,8743720
686,329676,8105196,8752840
687,329676,8113852,8761440
688,329676,8122056,8769172
689,329676,8130540,8777300
690,316492,8101348,8735744
691,316492,8108816,8742776
692,316492,8116196,8750620
693,316492,8123320,8757572
694,316492,8130192,8764684
695,316492,8137424,8771756
696,316492,8144244,8778788
697,318604,8151292,8787592
698,325996,8173612,8816320
699,327316,8128056,8772804
700,327316,8134112,8779324
701,327580,8140264,8784876
702,327580,8146156,8790428
703,327580,8152432,8796988
704,327580,8158340,8803848
705,327580,8164412,8810028
706,327580,8170660,8815336
707,327580,8176524,8821156
708,327580,8182772,8827228
709,316444,8217104,8850436
710,316444,8325388,8958976
711,316444,8425624,9057812
712,316444,8220740,8853436
713,316444,8323680,8955760
714,316444,8443608,9073976
715,316444,8165392,8798908
716,323044,8175360,8816352
717,328324,8147848,8794852
718,328324,8156260,8802128
719,328588,8164336,8810468
720,328588,8172668,8818076
721,328588,8180824,8827132
722,328588,8188704,8835488
723,328588,8196920,8843568
724,328588,8229292,8874736
725,316428,8175096,8808704
727,316428,8182088,8815760
728,316428,8188824,8822612
729,316428,8195692,8829684
730,316428,8202676,8836000
731,316428,8209480,8842504
732,316428,8216036,8849080
733,318276,8222984,8858112
734,325404,8233004,8874516
735,327252,8198992,8842724
736,327252,8204816,8848852
737,327516,8210948,8855136
738,327516,8216628,8861128
739,327516,8222496,8866924
740,327516,8228516,8872924
741,327516,8234152,8879224
742,327516,8240180,8884800
743,327516,8246004,8890092
744,327516,8251604,8895572
745,317364,8231732,8866680
746,318948,8346976,8981536
747,318948,8442768,9078848
748,318948,8560184,9195112
749,322644,8304060,8943816
750,322644,8423676,9061956
751,322644,8525512,9162768
752,326076,8327024,8967840
753,333992,8445832,9093840
754,337952,8509740,9161096
755,330048,8210760,8856644
756,330312,8219324,8865764
757,330312,8227496,8873300
758,330312,8235864,8882348
759,330312,8244344,8889996
760,330312,8252380,8897760
761,318152,8223636,8857368
762,318152,8230980,8864960
763,318152,8237944,8872016
764,318152,8245044,8879284
765,318152,8252300,8885860
766,318152,8259080,8893452
767,318152,8266208,8899956
768,318152,8273120,8907012
769,322904,8279960,8918596
771,328976,8249660,8894696
772,328976,8255832,8900004
773,328976,8262120,8906036
774,329240,8267948,8913116
775,329240,8274160,8919424
776,329240,8280164,8924708
777,329240,8286000,8930788
778,329240,8292180,8936324
779,329240,8297932,8942340
780,329240,8303876,8947964
781,329240,8317972,8963288
782,318108,8364816,8998260
783,318108,8479760,9111524
784,318108,8577360,9210196
785,318108,8366180,8999680
786,318108,8483852,9116412
787,318108,8581196,9213376
788,308488,8277012,8901768
789,316936,8287084,8919652
790,320368,8258976,8895664
791,320368,8267488,8903508
792,320632,8275496,8911792
793,320632,8283840,8920652
794,320632,8291976,8929180
795,320632,8299832,8936220
796,320632,8308060,8944048
797,308472,8279044,8902996
798,308472,8286248,8910052
799,308472,8293124,8916760
800,308472,8300180,8924392
801,308472,8306828,8930424
802,308472,8313692,8937804
803,308472,8320656,8944480
804,308472,8327256,8951544
805,311904,8334252,8961924
806,319032,8304040,8938860
807,319296,8309872,8944804
808,319296,8316136,8950096
809,319560,8321936,8956560
810,319560,8327888,8962088
811,319560,8333620,8968192
812,319560,8339624,8973760
814,319560,8345468,8980044
815,319560,8351136,8985312
816,319560,8357172,8991660
817,319560,8362824,8997196
818,310668,8382876,9008252
819,311724,8481348,9108100
820,311724,8598176,9224736
821,311988,8468096,9046444
822,315420,8459904,9091540
823,316212,8560320,9193260
824,317268,8417208,9049736
825,320696,8355192,8991532
826,330200,8328068,8973656
827,330200,8336812,8982720
828,330464,8344940,8991076
829,330464,8353372,8999196
830,330464,8361632,9007220
831,330464,8369576,9015040
832,330464,8377872,9024372
833,330464,8386144,9031648
834,318304,8356496,8991312
835,318304,8363768,8998368
836,318304,8370528,9004148
837,318304,8377624,9010676
838,318304,8384508,9018780
839,318304,8391156,9025804
840,318304,8398168,9031568
841,318304,8404780,9039688
842,325432,8411584,9053192
843,329128,8381328,9026268
844,329128,8387268,9032064
845,329392,8393112,9039144
846,329392,8399092,9044444
847,329392,8405252,9051028
848,329392,8410984,9056060
849,329392,8417084,9062156
850,329392,8422600,9068432
851,329392,8428688,9074268
852,329392,8434372,9080340
853,329392,8466440,9111532
854,318284,8517564,9152648
855,318284,8616788,9249472
856,318284,8732040,9364848
857,318284,8477804,9110340
859,318284,8579692,9212532
860,318284,8701936,9333968
861,318548,8507700,9142220
862,325148,8626652,9265996
863,330428,8688852,9334520
864,330428,8387204,9034512
865,330692,8395676,9042804
866,330692,8404428,9051616
867,330692,8412668,9059332
868,330692,8420660,9067884
869,330692,8429036,9076420
870,330692,8463008,9110528
871,318532,8407772,9043796
872,318532,8414652,9050244
873,318532,8421856,9056600
874,318532,8428588,9063624
875,318532,8435516,9070000
876,318532,8442616,9076804
877,318532,8449308,9083860
878,321436,8456376,9093444
879,328300,8489152,9133016
880,329356,8432332,9077868
881,329356,8438636,9084252
882,329620,8444456,9090252
883,329620,8450424,9096096
884,329620,8456224,9101908
885,329620,8462376,9107420
886,329620,8468148,9114288
887,329620,8474096,9120360
888,329620,8480260,9126060
889,329620,8486036,9131636
890,318484,8511988,9146204
891,318484,8609484,9243208
892,318484,8725432,9358536
893,318484,8496504,9131820
894,320064,8606600,9242172
895,320064,8723208,9359124
896,320328,8476548,9112508
897,324288,8486624,9126636
898,332208,8459672,9107240
899,332208,8468036,9115328
900,332472,8476144,9124180
902,332472,8484516,9133340
903,332472,8492684,9140812
904,332472,8501008,9148104
905,332472,8508944,9156136
906,332472,8517212,9164176
907,320312,8487488,9123140
908,320312,8494720,9131000
909,320312,8501456,9137260
910,320312,8508568,9143852
911,320312,8515456,9150420
912,320312,8522084,9157980
913,320312,8529104,9164988
914,321368,8535708,9173556
915,328496,8542488,9186668
916,331136,8511968,9158980
917,331136,8518220,9165012
918,331400,8524032,9170888
919,331400,8529960,9176896
920,331400,8536092,9182448
921,331400,8541840,9188300
922,331400,8547480,9194156
923,331400,8553364,9200276
924,331400,8559424,9206828
925,331400,8565104,9212056
926,320272,8545580,9181052
927,320272,8660432,9295972
928,320272,8756784,9391780
929,320272,8872664,9508396
930,320796,8615644,9253344
931,320796,8728168,9366712
932,320796,8832856,9468988
933,322908,8603632,9241772
934,331092,8705424,9352452
935,335580,8785676,9438180
936,335580,8543064,9165304
937,335844,8521272,9175248
938,335844,8529824,9182760
939,335844,8538172,9190328
940,335844,8546216,9198700
941,335844,8554620,9206920
942,323684,8525892,9166976
943,323684,8533152,9174192
944,323684,8540136,9181492
946,323684,8547016,9187744
947,323684,8554008,9194824
948,323684,8561112,9201628
949,323684,8568032,9208904
950,323684,8574700,9215392
951,327380,8581740,9226740
952,334508,8551764,9203532
953,334772,8557768,9209556
954,334772,8564056,9215416
955,334772,8569884,9221156
956,334772,8575708,9227772
957,334772,8581700,9233940
958,334772,8587848,9239340
959,334772,8593612,9244736
960,334772,8599760,9251508
961,334772,8605676,9256816
962,334772,8611408,9263084
963,323636,8646240,9286860
964,323636,8749720,9391036
965,323636,8854256,9493868
966,323636,8641992,9281768
967,323636,8746604,9386356
968,323636,8868348,9508836
969,323636,8597512,9238160
970,328916,8607596,9252564
971,335780,8580020,9231356
972,335780,8588324,9239704
973,336044,8596600,9248436
974,336044,8604556,9256508
975,336044,8612836,9264532
976,336044,8620708,9272652
977,336044,8628796,9281480
978,336044,8638900,9292008
979,323884,8607476,9246876
980,323884,8614324,9253500
981,323884,8621300,9261604
982,323884,8627980,9268928
983,323884,8635016,9275936
984,323884,8641624,9282416
985,323884,8648432,9289236
986,324676,8655388,9296308
987,331804,8661928,9310200
988,334708,8631488,9282092
990,334708,8637328,9287652
991,334972,8643060,9294024
992,334972,8649168,9300624
993,334972,8655052,9306664
994,334972,8660720,9311688
995,334972,8666784,9317800
996,334972,8672444,9323784
997,334972,8678272,9329880
998,334972,8684328,9335392
999,334972,8715820,9365724
1000,328076,8761036,9405360
1001,328076,8861280,9504252
1002,328076,8972032,9614900
1003,330716,8731720,9378360
1004,331772,8831308,9478368
1005,331772,8671076,9319256
1006,333356,8790840,9440476
1007,339692,8892560,9547884
1008,347084,8962232,9624388
1009,347084,8640484,9303032
1010,347348,8648980,9311112
1011,347348,8656976,9319672
1012,347348,8665320,9327256
1013,347348,8673496,9336196
1014,347348,8681768,9344928
1015,347348,8712164,9374168
1016,334196,8660048,9311940
1017,334196,8667168,9318208
1018,334196,8673936,9325076
1019,334196,8681036,9331960
1020,334196,8687704,9338284
1021,334196,8694588,9345948
1022,334196,8701608,9352420
1023,336572,8708204,9361288
1024,343436,8729532,9389676
1025,345280,8684304,9346828
1026,345280,8690572,9352252
1027,345544,8696364,9358900
1028,345544,8702116,9364468
1029,345544,8708044,9370020
1030,345544,8714080,9375972
1031,345544,8719816,9381524
1033,345544,8725940,9387548
1034,345544,8731732,9393500
1035,345544,8737428,9398824
1036,334408,8740260,9390192
1037,334408,8843640,9494056
1038,334408,8951412,9600948
1039,334408,8733664,9383672
1040,334408,8853740,9504436
1041,334408,8957156,9607716
1042,334408,8721532,9373244
1043,335728,8731328,9384316
1044,345760,8704248,9367152
1045,346288,8712720,9375568
1046,346552,8720656,9383616
1047,346552,8728748,9391672
1048,346552,8736904,9399744
1049,346552,8744652,9407784
1050,346552,8752768,9415816
1051,346552,8760680,9423644
1052,334392,8731468,9381868
1053,334392,8738284,9389664
1054,334392,8744964,9396420
1055,334392,8751776,9403596
1056,334392,8758716,9409896
1057,334392,8765236,9416432
1058,334392,8772128,9422976
1059,334392,8778844,9429056
1060,337824,8785360,9439632
1061,344688,8818128,9478968
1062,345216,8761156,9424308
1063,345216,8767156,9429672
1064,345480,8772872,9435436
1065,345480,8778960,9441532
1066,345480,8784600,9446484
1067,345480,8790416,9452596
1068,345480,8796456,9458952
1069,345480,8802080,9464400
1070,345480,8808044,9470252
1071,345480,8813440,9475528
1072,336348,8817320,9470756
1073,338724,8919352,9576092
1074,338724,9029400,9685208
1075,338724,9130812,9787348
1076,342156,8885392,9545756
1078,342156,8907784,9567388
1079,342156,9009328,9668024
1080,342156,8810852,9471596
1081,351392,8939964,9607336
1082,352976,8859540,9528248
1083,352976,8977104,9646468
1084,353240,9082664,9749012
1085,353240,9190820,9856060
1086,344196,8861752,9520076
1087,344196,8770676,9428576
1088,344196,8779228,9436788
1089,344196,8813556,9471572
1090,333060,8757880,9405460
1091,333060,8765288,9412492
1092,333060,8772192,9420076
1093,333060,8779268,9426864
1094,333060,8786544,9433960
1095,333060,8793380,9440512
