,mem,page,total
635,315308,8160380,8765124
636,315572,8166568,8772220
637,315572,8172956,8778196
638,315572,8178916,8785016
639,315572,8185164,8791120
640,315572,8191068,8796276
641,315572,8197536,8802356
643,315572,8203780,8808340
644,315572,8209820,8814932
645,315572,8216248,8821988
646,303280,8244876,8838148
647,303280,8343812,8937892
648,303280,8462696,9057316
649,303280,8256756,8849740
650,303280,8358692,8951468
651,303280,8478676,9071176
652,303280,8198796,8792536
653,309236,8208960,8807828
654,316364,8180540,8787448
655,316628,8188940,8796520
656,316628,8197056,8804032
657,316628,8205492,8812460
658,316628,8213860,8820508
659,316628,8221716,8828352
660,316628,8230052,8836440
661,316628,8238356,8844520
662,303312,8207920,8801712
663,303312,8214940,8807948
664,303312,8221716,8815312
665,303312,8228828,8822320
666,303312,8235552,8828376
667,303312,8242424,8835368
668,303312,8249464,8842708
669,303432,8256136,8849796
670,310556,8263164,8863160
671,315308,8232064,8836928
672,315308,8237916,8842912
673,315572,8243772,8849124
674,315572,8250020,8855252
675,315572,8256040,8861180
676,315572,8261932,8866660
677,315572,8267600,8872748
678,315572,8273760,8878692
679,315572,8279688,8885040
680,315572,8285456,8891932
681,315572,8291564,8897364
682,304596,8326500,8922636
683,304596,8434048,9029184
684,304596,8539876,9135088
686,305652,8301520,8895688
687,308292,8413524,9011972
688,308292,8520144,9118984
689,308556,8267496,8865260
690,313456,8277656,8880624
691,321640,8249472,8860440
692,321904,8257940,8869268
693,321904,8266116,8877592
694,321904,8274620,8886144
695,321904,8282936,8894216
696,321904,8291328,8902352
697,321904,8299296,8911084
698,321904,8307644,8919748
699,308592,8277524,8875324
700,308592,8284280,8882120
701,308592,8291508,8888672
702,308592,8298296,8896288
703,308592,8305304,8903524
704,308592,8312444,8910636
705,308592,8319156,8917644
706,308972,8326264,8925016
707,316100,8333164,8938032
708,320588,8302132,8912392
709,320588,8308132,8918772
710,320852,8313932,8924488
711,320852,8319972,8930536
712,320852,8325792,8937128
713,320852,8331972,8942144
714,320852,8337748,8948412
715,320852,8343720,8954288
716,320852,8349876,8960288
717,320852,8355624,8966596
718,320852,8361792,8971888
719,312520,8397872,8998780
720,312784,8513640,9115268
721,312784,8611872,9213280
722,313312,8337668,8941672
723,316216,8455148,9060560
724,317008,8559656,9166480
725,317008,8669856,9276848
726,322700,8442792,9056584
727,331940,8580048,9202296
728,333524,8625944,9248804
729,334052,8314520,8938364
731,334052,8322864,8946972
732,334052,8331436,8955076
733,334052,8339596,8964400
734,334052,8348132,8973236
735,334052,8356340,8980724
736,319748,8327092,8937136
737,319748,8334184,8944964
738,319748,8341012,8951476
739,319748,8348268,8958556
740,319748,8355140,8965784
741,319748,8362224,8972084
742,319748,8369420,8979180
743,319836,8376216,8986228
744,326960,8383396,9000396
745,331712,8352520,8974856
746,331712,8358784,8981400
747,331976,8364620,8987708
748,331976,8370888,8993488
749,331976,8376980,8999016
750,331976,8382852,9005112
751,331976,8389104,9010868
752,331976,8394976,9017256
753,331976,8401012,9022824
754,331976,8407244,9028872
755,331976,8422424,9044512
756,322060,8468980,9081632
757,322060,8585028,9196740
758,322060,8682720,9295100
759,326020,8459476,9074552
760,326284,8560212,9175092
761,326284,8679728,9295116
762,326284,8389320,9005056
763,333824,8399076,9022980
764,339368,8370304,9000268
765,339632,8378788,9008364
766,339632,8386748,9016736
767,339632,8395096,9025792
768,339632,8403116,9033596
769,339632,8411364,9041692
770,339632,8419700,9049244
772,339632,8432876,9062268
773,326320,8397652,9014436
774,326320,8404648,9020144
775,326320,8411232,9027556
776,326320,8418344,9034200
777,326320,8425248,9041548
778,326320,8431904,9048612
779,326320,8438940,9055368
780,327492,8445572,9063700
781,334620,8452408,9077292
782,338316,8421464,9050264
783,338316,8427600,9055824
784,338580,8433292,9062100
785,338580,8439152,9068196
786,338580,8444940,9074496
787,338580,8451096,9081040
788,338580,8456876,9086608
789,338580,8462800,9092380
790,338580,8468904,9097956
791,338580,8474616,9103996
792,338580,8480716,9109768
793,326288,8524996,9142228
794,326288,8640080,9257124
795,326288,8738428,9355168
796,326288,8473712,9090276
797,326288,8597420,9214520
798,326288,8701564,9319432
799,326288,8494556,9110768
800,330660,8488784,9109696
801,339372,8569572,9198872
802,339372,8670632,9300696
803,339636,8788776,9418704
804,339636,8434304,9065164
805,339636,8442440,9072660
806,339636,8450980,9080860
807,339636,8459484,9089104
808,339636,8467812,9097980
809,326320,8438368,9055360
810,326320,8445756,9062392
811,326320,8452920,9069188
812,326320,8459792,9075196
813,326320,8467072,9083056
814,326320,8474364,9090144
816,326320,8481568,9097760
817,328020,8488732,9107060
818,335148,8495596,9120928
819,338316,8465172,9093924
820,338316,8471152,9099744
821,338580,8477216,9105760
822,338580,8483072,9112068
823,338580,8489460,9117816
824,338580,8495448,9124376
825,338580,8501608,9130628
826,338580,8507956,9136448
827,338580,8513904,9143412
828,338580,8520224,9149672
829,326288,8513508,9131748
830,326288,8628708,9245644
831,326288,8728864,9346760
832,326288,8516516,9133820
833,328928,8633324,9253456
834,328928,8735532,9355768
835,320780,8497892,9109320
836,323832,8507892,9122108
837,333864,8480224,9105240
838,333864,8488380,9113556
839,334128,8496872,9121344
840,334128,8505028,9129944
841,334128,8513356,9138024
842,334128,8521632,9145820
843,334128,8529644,9154396
844,334128,8537948,9162184
845,320812,8508024,9119808
846,320812,8515248,9126880
847,320812,8522040,9133660
848,320812,8529248,9140316
849,320812,8536236,9147860
850,320812,8542876,9155460
851,320812,8549712,9161468
852,320812,8556816,9169036
853,326736,8563736,9181360
854,332808,8532680,9155948
855,332808,8538752,9161208
856,333072,8544704,9167524
857,333072,8550912,9173848
858,333072,8556996,9180920
860,333072,8562756,9185928
861,333072,8568708,9192488
862,333072,8574852,9198576
863,333072,8580592,9204600
864,333072,8586476,9210136
865,333072,8592152,9216280
866,320780,8614180,9225904
867,320780,8713656,9325492
868,320780,8829592,9440728
869,320780,8577748,9190232
870,321572,8699336,9311120
871,321572,8799900,9413100
872,321572,8580592,9192444
873,324888,8590552,9205556
874,334656,8563024,9189128
875,334656,8571232,9196736
876,334920,8579564,9205880
877,334920,8587420,9212556
878,334920,8595816,9221456
879,334920,8604048,9229756
880,334920,8611960,9237236
881,334920,8620288,9245348
882,321620,8590860,9201720
883,321620,8597760,9208824
884,321620,8604424,9215652
885,321620,8611404,9222756
886,321620,8618056,9230332
887,321620,8625120,9236624
888,321620,8631964,9244232
889,321620,8638604,9250460
890,326752,8645604,9263856
891,333352,8615468,9238948
892,333616,8621132,9245656
893,333880,8626868,9251460
894,333880,8632940,9256752
895,333880,8638404,9262768
896,333880,8644368,9268304
897,333880,8650260,9273668
898,333880,8656360,9280228
899,333880,8662264,9285748
900,333880,8667980,9291820
901,333880,8674004,9298324
902,321588,8672264,9284764
903,321588,8782128,9394448
905,321588,8886668,9498712
906,321588,8995320,9607096
907,322380,8724484,9336084
908,322380,8832720,9445004
909,322380,8946344,9558332
910,325548,8719076,9335896
911,334672,8820964,9446200
912,341008,8896904,9527864
913,341272,8997244,9627624
914,341272,8627896,9259420
915,341272,8636172,9267232
916,341272,8644488,9274556
917,341272,8652576,9283692
918,341272,8661064,9291944
919,341272,8670164,9302860
920,326932,8639340,9256468
921,326932,8646564,9263824
922,326932,8653312,9270328
923,326932,8660272,9277604
924,326932,8667500,9283944
925,326932,8674284,9292308
926,326932,8681460,9299104
927,329128,8688480,9307640
928,336256,8695232,9320948
929,338896,8664196,9294048
930,338896,8670420,9299836
931,339160,8676400,9306332
932,339160,8682140,9312720
933,339160,8688356,9318144
934,339160,8694176,9323388
935,339160,8700188,9329768
936,339160,8706396,9335792
937,339160,8712204,9342416
938,339160,8718024,9348976
939,326912,8692032,9308640
940,326912,8806308,9423292
941,326912,8904424,9521736
942,326912,9020460,9637380
943,326912,8778924,9396280
944,326912,8901976,9518184
945,326912,9006060,9622300
946,326912,8765836,9352780
947,335508,8725796,9351360
949,339996,8696328,9326924
950,340260,8704692,9335152
951,340260,8713020,9342492
952,340260,8721420,9351028
953,340260,8729420,9359652
954,340260,8737752,9368008
955,340260,8745952,9375748
956,340260,8773520,9402800
957,326944,8723436,9340192
958,326944,8730480,9347304
959,326944,8737348,9354036
960,326944,8744096,9361400
961,326944,8751184,9368260
962,326944,8757856,9374920
963,326944,8764752,9382016
964,328908,8771796,9389780
965,335772,8778436,9403900
966,338940,8747380,9377000
967,338940,8753304,9382292
968,339204,8759000,9387764
969,339204,8765112,9394680
970,339204,8770900,9400468
971,339204,8776864,9406264
972,339204,8782640,9412344
973,339204,8788816,9418084
974,339204,8794576,9423644
975,339204,8800524,9429692
976,339204,8820092,9448372
977,327064,8862436,9478872
978,327064,8979016,9595604
979,327064,9078848,9695632
980,328384,8813688,9432064
981,330232,8922200,9542408
982,332344,8894896,9517232
983,332344,8999788,9622188
984,336828,9119540,9746204
985,346860,8836324,9473492
986,346860,8955716,9591452
987,347124,9056720,9693836
988,351084,8821948,9462516
989,350340,8726880,9366520
990,350340,8735284,9375260
991,350340,8743832,9383576
993,350340,8751908,9392428
994,337024,8722248,9349360
995,337024,8729516,9356440
996,337024,8736452,9363756
997,337024,8743716,9370796
998,337024,8750604,9377584
999,337024,8757644,9384436
1000,337024,8764848,9391508
1001,337024,8771680,9398604
1002,343740,8778816,9412244
1003,349020,8747584,9387288
1004,349020,8753968,9393108
1005,349284,8759908,9398824
1006,349284,8766188,9404668
1007,349284,8771892,9410716
1008,349284,8778152,9417048
1009,349284,8784016,9423568
1010,349284,8790288,9429348
1011,349284,8796320,9434804
1012,349284,8802160,9440688
1013,349284,8808384,9447564
1014,336992,8849696,9475464
1015,336992,8965536,9592920
1016,336992,9063868,9690972
1017,336992,8858952,9484860
1018,336992,8978728,9604828
1019,336992,9080508,9706092
1020,336992,8785452,9412860
1021,343740,8795284,9429120
1022,350076,8766536,9406904
1023,350340,8774692,9414912
1024,350340,8783120,9422764
1025,350340,8791096,9431444
1026,350340,8799392,9439420
1027,350340,8807504,9447484
1028,350340,8815348,9455328
1029,350340,8823564,9463644
1030,337144,8793232,9420284
1031,337144,8800240,9427056
1032,337144,8807000,9433624
1033,337144,8814184,9439924
1034,337144,8821024,9446736
1035,337144,8827636,9454508
1037,337144,8834624,9461620
1038,337144,8841212,9468384
1039,343212,8847988,9481504
1040,349020,8817988,9456972
1041,349020,8823764,9463296
1042,349284,8829968,9468864
1043,349284,8835932,9474872
1044,349284,8841684,9481488
1045,349284,8847416,9486504
1046,349284,8853512,9492284
1047,349284,8859420,9497828
1048,349284,8865120,9503908
1049,349284,8871192,9510768
1050,349284,8876852,9516020
1051,336992,8890688,9518840
1052,336992,8990496,9616616
1053,336992,9106088,9733852
1054,336992,8854956,9482000
1055,336992,8970848,9598944
1056,336992,9074596,9701956
1057,336992,8855672,9482732
1058,338724,8865572,9494528
1059,348756,8901636,9540164
1060,350076,8845952,9485432
1061,350340,8854460,9494324
1062,350340,8862460,9503364
1063,350340,8870664,9511964
1064,350340,8878984,9519264
1065,350340,8886856,9527824
1066,350340,8895092,9536140
1067,337024,8865224,9493064
1068,337024,8872476,9499900
1069,337024,8879312,9506380
1070,337024,8886064,9512664
1071,337024,8893004,9519192
1072,337024,8900088,9525468
1073,337024,8906728,9534320
1074,337024,8913832,9541360
1075,340836,8920492,9551432
1076,347700,8942912,9581460
1077,349020,8895776,9535848
1078,349284,8901676,9541628
1079,349284,8907932,9547556
1081,349284,8913912,9553092
1082,349284,8919708,9558652
1083,349284,8925848,9563928
1084,349284,8931612,9570552
1085,349284,8937544,9577176
1086,349284,8943636,9582444
1087,349284,8949332,9589304
1088,337008,8924860,9552740
1089,337008,9041376,9668668
1090,337008,9142072,9768988
1091,337008,9257568,9885260
1092,337008,8986164,9612500
1093,337536,9085804,9712560
1094,338328,8999528,9627212
1095,338328,9108168,9737036
