,mem,page,total
94,2068032,13852256,16158804
95,2075160,13829696,16158852
96,2074632,13835860,16164352
97,2080552,13825476,16154108
98,2069216,12771524,15092572
99,2079740,13312380,15643304
100,2072984,13576752,15904996
101,2073084,13812000,16139000
102,2078628,13842228,16165968
103,2077308,13836352,16165636
104,2078572,13849604,16171228
106,2082712,13829332,16159712
107,2085616,13821832,16157916
108,2085352,13820324,16159992
109,2087960,13828760,16167432
110,2076164,12323200,14665184
111,2075876,12266528,14596624
112,2077716,12793544,15123400
113,2074548,13125424,15462820
114,2079564,13567228,15897916
115,2074848,13557652,15880384
116,2080500,13826984,16164900
117,2082480,13815368,16151640
118,2085940,13834728,16158340
119,2085412,13827264,16166896
120,2084508,13827320,16165696
121,2083716,13830148,16164532
122,2089524,13819968,16159776
124,2074520,12436108,14771260
125,2077816,12857108,15186780
126,2081216,13358992,15694084
127,2071256,13064096,15389512
128,2076472,13330104,15666520
129,2075016,13672900,16003776
130,2070924,13382924,15709304
131,2076488,13835400,16160012
132,2070548,13845636,16153648
133,2070028,13340092,15660816
134,2070068,13548360,15879212
135,2074224,13727796,16053172
136,2074600,13845300,16169616
137,2073996,13769176,16093232
138,2071484,13839580,16165532
139,2075972,13828172,16156440
140,2070556,13832972,16159152
141,2075044,13839840,16158396
142,2078476,13824372,16167860
143,2085044,13832436,16168016
145,2091348,13815372,16157648
146,2086736,13818892,16153944
147,2072176,12484064,14815616
148,2070328,12809176,15134528
149,2074220,12777416,15109908
150,2070472,13058864,15381508
151,2072200,13290164,15624160
152,2071672,13552836,15882276
153,2076288,13839164,16171252
154,2076784,13836744,16165620
155,2080744,13832960,16165012
156,2080652,13840904,16157304
157,2080852,13835692,16168340
158,2079024,13162460,15461072
159,2070864,12351308,14686848
161,2071788,12904200,15235668
162,2071040,12728196,15058992
163,2076616,13131936,15386716
164,2065628,13040456,15368280
165,2075080,13329428,15661568
166,2069024,13668068,15999764
167,2072884,13840468,16161416
168,2073392,13622308,15947364
169,2071020,13847616,16151316
170,2069344,13305408,15601268
171,2063324,13292020,15615500
172,2071184,13597132,15919728
173,2067344,13844564,16159276
174,2072624,13827608,16152696
175,2071340,13846568,16154100
176,2072928,13827188,16147376
177,2067672,13638132,15964004
179,2071652,13553928,15876656
180,2072472,13836268,16158840
181,2070716,13819056,16140244
182,2070864,13840520,16164568
183,2073004,13835720,16160564
184,2072476,13842456,16170656
185,2072736,13843284,16165140
186,2073908,13070176,15333920
187,2071320,12872372,15208224
188,2077440,13416676,15749396
189,2075708,13832016,16156908
190,2070452,13833808,16157888
192,2074272,13514688,15801856
193,2068324,12787968,15117256
194,2068340,13277216,15599816
195,2068740,13667604,15997416
196,2068744,13848512,16166608
197,2066632,13839936,16163660
198,2068544,13851112,16169308
199,2071388,13842788,16165284
200,2076164,13825520,16159532
201,2077408,13261456,15596260
202,2072824,13561028,15890668
203,2077124,13555660,15816020
204,2074048,13739628,16072436
205,2077212,13828680,16162328
207,2080384,13772320,16037168
208,2078212,12632100,14960980
209,2072044,12903048,15228240
210,2073444,13109708,15449808
211,2073704,13530068,15876748
212,2074888,13834600,16160432
213,2076736,13828892,16157984
214,2075684,13833800,16163744
215,2076508,12911564,15241876
216,2076560,12973592,15304376
217,2076432,13175844,15508016
218,2074468,13582416,15913320
219,2080052,13833892,16163696
220,2073788,13845068,16168760
221,2075148,13383124,15720372
222,2075676,13841424,16146724
223,2080020,13626728,15960772
224,2081520,13749884,15972068
225,2078280,13832848,16161292
226,2082804,13836448,16168888
228,2077808,13832904,16164540
229,2075036,13533984,15780824
230,2080852,13837780,16168256
231,2086128,13827084,16162684
232,2077824,13274764,15608896
233,2080056,13835080,16168436
234,2079124,13827200,16161900
235,2080708,13831276,16161768
236,2084380,13743240,16078828
237,2082596,13828556,16160844
238,2078784,13150932,15480428
239,2078108,13287220,15618684
240,2077580,13524620,15856068
241,2061612,11665464,13982168
242,2063588,11884772,14202412
243,2066228,12089800,14408100
244,2068076,12319088,14641032
245,2066708,12515760,14837304
246,2067764,12751128,15072960
247,2066036,12398824,14716312
248,2067616,12629048,14948836
249,2070256,12832088,15154648
251,2071808,13035980,15359804
252,2074184,13267600,15594380
253,2069956,12930164,15254624
254,2072460,13172124,15497284
255,2070876,13372540,15696996
256,2076684,13613960,15944476
257,2075332,13801560,16131936
258,2076388,13830424,16150764
259,2074204,13431164,15761044
260,2075788,13665492,15997240
261,2074992,13599824,15930300
262,2076704,13833492,16166112
263,2079712,13830376,16147776
264,2077292,13628784,15961548
265,2079004,13820460,16151780
266,2076892,13839260,16169236
267,2083228,13818736,16156400
268,2079428,13828404,16163676
269,2081888,13818532,16157452
270,2076868,13457812,15792756
271,2078452,13696224,16033524
272,2079136,13553908,15890088
273,2080848,13767772,16106812
274,2084280,13814296,16157220
275,2083364,13619912,15961248
276,2085340,13812596,16156028
277,2083756,13827116,16170020
278,2085188,13673272,16019816
279,2083996,13813444,16156232
280,2084148,13830024,16168632
281,2088040,13691836,16037816
282,2085792,13811280,16155352
283,2088960,13817680,16165076
284,2090476,13821040,16149240
285,2092060,13807316,16158820
286,2092044,13586864,15902880
287,2090488,13481556,15827492
288,2092336,13695212,16043664
289,2093984,13811456,16164260
290,2095172,13527516,15883852
291,2096884,13766780,16122636
293,2095020,13809388,16162352
294,2097244,13632924,15990384
295,2098692,13791680,16147188
296,2095524,13806540,16159276
297,2098896,13674888,16032712
298,2095856,13798960,16153116
299,2096912,13804552,16160904
300,2098812,13799236,16156204
301,2099076,13801124,16158892
302,2095268,13496192,15850644
303,2096060,13731748,16087532
304,2094752,13521724,15875800
305,2095144,13753424,16107080
306,2096728,13807640,16163076
307,2095460,13555456,15910340
308,2096644,13786872,16143100
309,2098756,13799312,16157516
310,2096384,13590768,15949204
311,2097304,13800256,16158308
312,2095456,13808888,16165756
313,2097348,13620616,15979332
314,2099324,13792404,16151964
315,2096156,13812688,16169828
316,2096868,13641080,16000284
317,2095788,13793416,16151144
318,2095788,13804700,16158768
319,2097476,13668244,16024336
320,2094308,13802796,16155440
321,2095364,13808056,16161988
322,2095236,13667480,16021960
323,2096292,13799924,16151500
324,2094448,13812688,16168292
325,2095236,13816016,16168944
326,2098804,13578232,15934912
327,2095764,13796284,16150200
328,2097348,13816356,16168600
329,2096932,13695300,16050272
330,2097196,13810760,16167516
331,2099572,13795388,16152296
332,2099952,13808708,16166156
333,2101008,13808700,16166916
335,2101272,13720212,16041940
336,2100956,13723448,16084092
337,2102540,13802696,16164308
338,2099980,13216244,15575288
339,2100372,13402088,15761164
340,2101956,13632772,15992064
341,2099512,13520524,15878576
342,2099764,13750424,16107884
343,2101876,13802756,16163764
344,2100820,13801388,16149468
345,2101580,13799408,16157948
346,2103428,13795688,16155160
347,2098372,13279384,15636528
348,2099820,13503828,15861520
349,2097712,13702656,16058820
350,2100612,13804636,16163752
351,2102704,13802560,16162028
352,2100064,13803068,16150564
353,2095284,13286664,15641616
354,2095284,13327664,15682436
355,2095284,13363692,15719236
356,2095284,13404068,15759272
357,2095284,13443268,15798316
358,2095284,13484728,15839480
359,2095284,13524828,15879020
360,2095284,13563108,15917836
361,2095284,13603212,15957328
362,2095284,13641764,15995412
363,2095284,13680536,16035056
364,2076496,13675004,16011352
365,2076496,13712076,16047260
366,2076496,13751388,16087196
367,2076496,13787856,16122528
368,2076496,13826232,16160828
369,2076496,13818064,16153704
370,2076496,13814788,16151976
371,2076496,13835764,16170556
372,2076496,13826040,16161732
373,2076496,13823488,16160024
374,2076496,13827660,16163948
375,2076496,13832940,16168960
376,2076496,13832448,16168348
377,2076496,13831496,16167584
378,2076496,13816660,16153888
380,2076496,13818080,16153444
381,2076496,13834496,16170452
382,2076496,13816096,16152928
383,2076496,13819084,16154620
384,2076496,13829432,16164880
385,2076496,13834196,16169540
386,2076496,13833664,16168636
387,2076496,13821312,16155868
388,2076496,13834860,16170768
389,2076496,13834192,16170260
390,2076496,13821228,16156684
391,2076496,13822920,16157132
392,2076496,13817480,16154068
393,2076760,13818132,16154072
394,2078344,13827748,16165256
395,2080192,13830756,16169732
396,2081776,13815500,16155244
397,2083624,13815756,16157408
398,2084680,13812184,16154240
399,2086528,13796256,16141612
400,2088112,13810288,16156292
401,2089696,13812828,16160540
402,2091544,13805368,16153608
403,2093128,13808716,16159884
404,2094976,13800868,16154076
405,2097136,13809468,16164972
406,2097928,13763960,16121808
407,2097928,13799212,16155944
408,2097928,13806956,16164456
409,2097928,13797888,16154928
410,2097928,13799740,16157580
411,2097928,13797252,16154720
412,2097928,13800100,16157180
413,2097928,13809596,16166724
414,2097928,13811132,16168668
415,2097928,13799604,16156532
416,2097928,13783480,16139816
417,2098192,13799512,16154308
418,2098192,13804352,16159456
419,2098192,13802164,16157180
420,2098192,13808560,16164592
421,2098192,13802816,16159452
422,2098192,13799328,16154984
423,2098192,13793788,16148972
424,2098192,13809780,16165772
425,2098192,13816924,16170832
427,2098192,13810760,16165516
428,2098192,13812768,16167148
429,2098192,13815732,16170352
430,2098192,13810552,16165400
431,2098192,13788068,16142376
432,2098192,13784584,16138852
433,2098192,13814804,16169560
434,2098192,13784012,16137864
435,2098192,13816240,16169924
436,2098192,13811444,16166192
437,2098192,13816728,16154712
438,2098192,13782496,16137836
439,2098192,13807172,16161904
440,2098192,13810972,16165460
441,2098192,13791636,16146696
442,2079008,13748692,16084544
443,2079664,13832588,16169048
444,2079136,13809072,16146512
445,2079928,13725208,16063556
446,2079316,13681316,16018456
447,2080464,13818872,16155092
448,2081784,13806500,16142896
449,2080464,13834948,16169528
450,2080460,13705496,16040576
451,2080988,13832184,16166712
452,2080988,13827608,16155396
453,2080460,13819964,16157820
454,2083772,13564028,15903552
455,2081260,13749904,16086832
456,2083232,13672176,16014368
457,2084004,13743932,16086632
458,2081944,13820980,16161020
459,2082208,13825612,16165808
460,2081972,13556564,15895820
461,2081972,13591692,15930992
462,2081972,13626648,15966776
463,2081972,13660764,15999860
464,2081972,13695264,16034016
465,2081972,13729716,16070204
466,2081972,13763248,16102152
467,2081972,13798284,16137828
469,2084080,13796768,16138544
470,2086720,13794432,16138284
471,2089096,13794084,16138716
472,2091736,13791220,16138684
473,2094112,13808772,16158424
474,2096752,13815944,16168128
475,2098600,13807856,16164924
476,2101240,13786428,16145116
477,2102032,13765316,16123504
478,2102032,13796896,16154732
479,2102032,13793836,16150268
480,2102032,13809892,16167608
481,2102032,13807520,16165240
482,2102032,13804836,16163632
483,2102032,13802284,16161596
484,2102032,13798928,16155700
485,2102296,13795964,16153724
486,2102296,13794120,16150652
487,2102296,13792180,16149484
488,2102296,13790036,16147096
489,2102296,13787680,16144772
490,2102296,13785004,16142740
491,2102296,13807764,16166532
492,2102296,13781440,16139404
493,2102296,13811208,16169928
494,2102296,13807948,16166392
495,2102296,13805468,16162440
496,2102296,13804292,16162148
497,2102296,13800964,16158632
498,2102296,13791992,16150516
499,2102296,13788984,16147132
500,2102296,13787056,16144668
501,2102296,13784744,16142916
502,2082004,13741748,16079616
503,2082004,13769476,16107432
504,2082004,13796804,16133624
505,2082004,13824264,16161196
506,2082004,13819816,16156896
507,2082004,13815740,16153224
508,2082004,13812008,16150736
509,2082004,13807636,16146092
510,2082004,13805256,16143912
511,2082004,13831100,16168392
512,2082004,13825808,16164148
513,2082004,13821428,16159860
514,2082004,13818528,16157900
515,2082004,13812680,16151284
517,2082004,13809136,16147900
518,2082004,13806480,16144376
519,2082004,13832412,16170584
520,2083852,13827272,16167536
521,2086492,13823564,16165460
522,2089396,13818756,16163604
523,2092036,13812960,16160788
524,2094940,13808780,16159096
525,2097844,13805920,16160656
526,2100748,13800864,16156512
527,2102332,13743076,16102004
528,2102332,13767160,16125860
529,2102332,13790580,16149116
530,2102332,13799712,16158368
531,2102332,13807888,16166816
532,2102332,13800932,16157848
533,2102332,13795708,16153132
534,2102332,13790660,16148392
535,2102596,13807532,16144944
536,2102596,13808516,16166752
537,2102596,13806536,16164808
538,2102596,13800172,16158032
539,2102596,13793560,16152020
540,2102596,13787168,16145984
541,2102596,13805984,16165676
542,2102596,13798572,16157616
543,2102596,13807540,16165856
544,2102596,13801840,16160520
545,2102596,13795196,16153060
546,2102596,13788108,16145200
547,2102596,13805908,16163072
548,2102596,13798072,16154288
549,2102596,13793100,16148500
550,2102596,13812536,16167780
551,2083968,13786124,16124176
552,2083832,13741644,16082380
553,2083832,13731452,16070568
554,2084360,13815592,16154804
555,2083304,13824496,16161944
556,2086736,13593964,15937032
557,2088508,13704520,16048952
558,2086132,13826652,16167820
559,2088508,13822844,16166224
560,2087320,13573516,15916668
562,2086128,13756644,16097600
563,2086656,13807296,16148472
564,2087448,13812052,16155740
565,2085288,13453156,15793264
566,2085944,13576848,15918604
567,2086736,13692740,16034300
568,2087792,13795452,16137936
569,2086044,13698120,16041680
570,2089212,13822276,16168504
571,2093436,13798756,16148420
572,2097132,13794316,16147560
573,2101092,13806488,16165308
574,2105052,13802828,16165060
575,2105520,13436828,15799640
576,2105520,13460928,15821828
577,2105520,13484048,15845228
578,2105520,13506788,15867316
579,2105520,13529592,15889972
580,2105520,13548424,15908692
581,2105784,13569996,15930772
582,2105784,13592696,15954636
583,2105784,13613440,15974908
584,2105784,13635680,15997436
585,2105784,13658108,16019772
586,2105784,13677672,16038256
587,2105784,13697620,16058380
588,2105784,13718220,16079984
589,2105784,13740388,16100904
590,2105784,13762356,16123632
591,2105784,13783368,16145644
592,2105784,13802708,16165592
593,2085440,13734600,16077836
594,2085440,13755044,16096944
595,2085440,13774096,16115900
596,2085440,13791628,16133280
597,2085440,13808632,16150444
598,2085440,13826304,16168436
599,2085440,13818624,16161596
600,2085440,13814844,16157032
601,2085440,13820696,16163956
602,2085440,13813188,16156468
603,2085440,13809124,16151500
604,2085440,13825700,16167968
605,2085704,13819236,16162156
606,2089664,13814292,16161540
608,2093096,13806344,16156868
609,2096792,13799444,16153748
610,2100224,13794136,16151172
611,2103920,13808772,16169184
612,2106028,13729404,16093044
613,2106028,13745152,16108672
614,2106028,13759680,16123516
615,2106028,13774168,16137960
616,2106028,13788568,16152560
617,2106028,13803232,16165352
618,2106292,13796900,16159608
619,2106292,13789588,16151972
620,2106292,13805604,16167512
621,2106292,13798516,16161764
622,2106292,13792392,16156332
623,2106292,13806632,16169724
624,2106292,13799380,16162860
625,2106292,13792800,16156672
626,2106292,13786724,16150116
627,2106292,13801048,16164944
628,2106292,13794208,16158092
629,2106292,13788228,16152280
630,2086648,13771384,16116336
631,2085452,13728044,16072152
632,2085452,13821364,16163488
633,2086488,13748944,16093576
634,2087016,13816620,16161468
635,2086224,13667700,15969516
636,2087196,13636548,15983708
637,2087988,13756468,16103072
638,2090100,13809280,16156328
639,2089552,13600224,15949412
640,2091792,13803816,16153704
641,2088624,13823008,16170228
642,2087716,13528736,15874408
643,2092204,13548612,15899404
644,2098012,13567820,15922692
645,2103028,13584920,15944056
646,2109364,13564268,15931288
647,2109628,13581608,15949264
648,2109628,13598464,15966092
649,2109628,13613056,15980244
650,2109628,13627596,15994948
651,2109628,13641736,16008580
653,2109628,13657708,16025668
654,2109628,13673888,16041744
655,2109628,13689844,16056684
656,2109628,13704600,16071216
657,2109628,13718428,16085700
658,2109628,13733972,16099204
659,2109628,13749416,16114148
660,2089144,13726324,16071912
661,2089144,13740392,16085364
662,2089144,13753928,16099428
663,2089144,13766404,16111800
664,2089144,13778436,16124116
665,2089144,13790188,16136120
666,2089144,13802148,16148132
667,2089144,13814064,16159256
668,2089144,13808092,16154436
669,2089144,13813372,16159068
670,2090728,13808108,16156096
671,2095216,13812748,16166072
672,2099968,13786664,16144328
673,2104456,13798944,16160624
674,2109204,13770248,16137660
675,2109996,13724152,16092664
676,2109996,13735060,16103568
677,2109996,13745560,16113576
678,2109996,13755600,16123884
679,2110260,13765656,16133256
680,2110260,13775464,16143540
681,2110260,13785448,16153484
682,2110260,13795332,16162624
683,2110260,13770244,16137612
684,2110260,13779304,16146272
685,2110260,13789320,16156668
686,2110260,13798900,16166260
687,2110260,13772792,16139992
688,2110260,13783736,16150252
689,2110260,13793188,16159308
690,2092560,13792928,16143580
691,2092688,13754136,16104156
692,2093124,13749808,16098500
693,2095156,13792512,16143840
694,2092516,13805100,16154424
695,2097532,13614152,15968840
696,2095080,13718152,16066988
698,2097456,13797020,16149136
699,2098304,13595808,15948240
700,2096320,13713932,16063440
701,2100012,13807888,16162932
702,2107404,13552268,15917264
703,2114756,13769252,16137688
704,2116872,13790256,16160108
705,2120428,13572144,15947968
706,2122404,13775240,16152264
707,2119764,13782936,16156188
708,2119560,13487184,15862456
709,2119824,13499240,15875156
710,2119824,13510268,15885976
711,2119824,13521196,15896860
712,2119824,13532376,15907476
713,2119824,13543468,15918712
714,2119824,13555040,15929896
715,2119824,13566124,15940760
716,2119824,13576780,15950220
717,2098320,13549100,15901948
718,2098320,13558812,15912044
719,2098320,13568200,15921344
720,2098320,13577632,15931228
721,2098320,13587076,15940024
722,2098320,13596164,15949268
723,2098320,13605424,15957764
724,2098320,13614360,15967336
725,2099904,13623256,15977556
726,2105448,13633080,15992816
727,2110992,13642304,16008548
728,2116800,13651680,16023092
729,2118648,13622816,15996196
730,2118648,13631340,16004764
731,2118648,13639472,16012772
732,2118648,13647248,16020860
733,2118912,13655568,16028096
734,2118912,13663440,16036152
735,2118912,13671120,16043800
736,2118912,13679092,16051020
737,2118912,13687108,16058812
738,2118912,13694452,16066796
739,2118912,13702284,16074840
740,2118912,13709456,16082852
741,2118912,13717004,16090748
743,2098576,13757052,16109396
744,2101212,13758712,16113720
745,2099100,13800488,16155432
746,2102768,13735080,16094088
747,2100816,13815504,16170052
748,2100024,13812964,16166024
749,2100596,13455956,15809096
750,2101780,13570344,15925012
751,2100724,13665352,16018164
752,2104152,13786160,16141588
753,2110712,13622908,15984672
754,2115988,13647928,16014448
755,2123116,13747652,16121404
756,2122984,13474264,15850920
757,2122984,13483644,15857848
758,2122984,13492336,15866580
759,2123248,13500816,15875684
760,2123248,13509624,15883796
761,2123248,13517844,15893004
762,2123248,13526244,15900352
763,2123248,13534532,15908512
764,2123248,13543080,15916880
765,2123248,13551080,15925424
766,2123248,13582672,15957296
767,2102932,13529388,15885204
768,2102932,13536844,15891328
769,2102932,13544296,15899292
770,2102932,13551800,15906348
771,2102932,13558708,15913952
772,2102932,13566272,15920800
773,2102932,13573496,15929032
774,2102932,13580612,15934932
775,2108208,13587652,15947636
776,2113752,13594512,15960316
777,2119296,13601668,15973056
778,2122992,13571228,15947160
779,2122992,13577904,15953292
780,2122992,13584216,15959920
781,2122992,13590460,15965668
782,2123256,13596680,15972532
783,2123256,13602940,15979432
784,2123256,13609048,15985864
785,2123256,13615200,15991492
786,2123256,13621388,15998752
787,2123256,13627516,16004456
789,2123256,13633472,16010204
790,2123256,13639472,16015764
791,2123256,13645728,16021892
792,2102932,13696172,16052592
793,2103032,13668980,16025412
794,2103032,13761788,16119832
795,2103008,13659588,16014308
796,2103008,13759952,16113540
797,2103008,13814840,16168072
798,2103008,13807856,16160104
799,2103008,13410032,15765276
800,2103532,13420576,15775896
801,2111188,13429964,15792300
802,2118580,13439676,15809508
803,2124124,13411020,15786236
804,2124124,13419004,15794440
805,2124124,13427248,15802788
806,2124388,13435020,15811388
807,2124388,13443140,15819176
808,2124388,13450972,15825988
809,2124388,13459200,15834604
810,2124388,13467320,15842172
811,2124388,13474828,15850016
812,2124388,13482652,15857324
813,2102880,13453272,15806908
814,2102880,13459872,15813484
815,2102880,13466772,15820232
816,2102880,13473460,15826816
817,2102880,13479988,15833692
818,2102880,13486868,15840368
819,2102880,13493208,15846944
820,2102880,13500020,15853464
821,2104992,13506392,15862056
822,2110536,13513068,15874192
823,2116080,13519180,15886256
824,2121624,13525748,15898676
825,2123208,13494512,15867640
826,2123208,13500368,15874956
827,2123208,13506380,15881232
828,2123208,13512200,15886240
829,2123472,13517952,15892036
830,2123472,13523436,15897400
831,2123472,13529300,15903408
832,2123472,13534740,15908164
834,2123472,13540664,15913992
835,2123472,13546132,15920316
836,2123472,13551848,15925616
837,2123472,13557540,15931112
838,2123472,13563156,15936452
839,2106672,13677520,16030816
840,2100252,13601632,15951928
841,2100252,13700760,16049420
842,2100252,13810828,16162084
843,2100252,13501160,15853268
844,2101968,13613888,15966668
845,2099592,13713852,16063928
846,2100236,13555036,15906744
847,2102604,13672116,16026860
848,2108152,13771964,16130792
849,2116860,13794508,16160252
850,2125608,13788720,16162708
851,2127192,13445740,15822488
852,2129304,13542664,15920816
853,2128216,13634212,16010096
854,2129008,13738832,16114864
855,2125988,13213084,15588456
856,2125988,13220892,15595992
857,2125988,13228484,15603032
858,2125988,13235876,15610608
859,2125988,13243348,15617296
860,2125988,13250952,15624576
861,2106252,13220872,15575336
862,2106252,13227272,15582432
863,2106252,13233796,15588692
864,2106252,13240460,15594276
865,2106252,13246792,15600576
866,2106252,13253020,15607688
867,2106252,13259784,15613916
868,2108364,13266020,15622056
869,2114172,13272188,15633892
870,2120244,13278740,15646104
871,2126580,13310632,15683704
872,2127636,13254036,15630728
873,2127636,13259764,15635996
874,2127636,13265320,15641280
875,2127900,13270812,15648076
877,2127900,13276476,15653548
878,2127900,13281964,15658516
879,2127900,13287576,15663264
880,2127900,13293148,15668900
881,2127900,13298548,15673968
882,2127900,13303908,15680016
883,2127900,13309560,15685644
884,2127900,13318832,15693272
885,2105892,13413784,15767784
886,2105892,13367344,15722424
887,2106680,13394124,15748272
888,2110112,13383508,15741648
889,2107544,13487576,15845248
890,2109392,13333144,15693428
891,2110220,13444408,15803136
892,2109428,13536444,15895132
893,2116940,13392760,15758588
894,2124988,13592808,15968108
895,2128948,13776288,16154644
896,2131216,13424616,15806212
897,2131216,13431828,15813040
898,2131216,13438984,15817876
899,2131480,13445440,15824324
900,2131480,13452132,15831136
901,2131480,13458936,15838444
902,2131480,13465384,15845164
903,2131480,13472208,15851944
904,2131480,13478620,15857576
905,2131480,13484944,15864368
906,2110084,13454452,15814748
907,2110084,13460156,15820804
908,2110084,13466064,15825188
909,2110084,13471700,15830064
910,2110084,13477428,15835916
911,2110084,13483348,15841900
912,2110084,13488804,15848116
913,2110084,13494692,15853796
914,2114304,13499968,15863264
915,2120112,13505744,15874424
916,2125656,13511200,15886272
917,2130672,13479736,15860044
918,2130672,13484848,15865124
919,2130672,13489832,15869488
920,2130672,13495200,15874652
921,2130936,13500072,15879048
922,2130936,13505332,15884856
924,2130936,13510220,15889536
925,2130936,13515228,15894236
926,2130936,13520364,15899664
927,2130936,13525376,15904200
928,2130936,13530324,15909332
929,2130936,13535280,15914836
930,2130936,13540052,15919652
931,2111484,13548280,15909072
932,2110696,13688056,16047968
933,2108456,13591376,15949660
934,2108456,13587448,15945668
935,2108456,13690456,16047516
936,2109244,13602472,15961328
937,2109244,13712400,16071800
938,2109244,13789772,16150508
939,2116636,13543164,15909300
940,2122308,13648340,16018760
941,2133132,13777192,16156604
942,2133924,13474944,15857236
943,2134712,13573132,15956348
944,2134712,13680620,16062680
945,2134312,13417616,15798344
946,2134312,13424908,15806876
947,2134312,13431776,15814412
948,2134312,13438740,15820960
949,2134312,13445612,15827560
950,2134312,13452740,15834528
951,2112808,13422460,15783820
952,2112808,13428836,15789820
953,2112808,13434768,15795816
954,2112808,13440932,15801884
955,2112808,13447028,15808248
956,2112808,13453132,15813880
957,2112808,13458788,15820580
958,2112808,13465096,15825780
959,2118352,13470732,15837456
960,2124424,13476536,15850108
961,2130232,13482348,15861068
962,2133928,13451328,15833504
963,2133928,13456476,15837620
964,2133928,13461616,15844028
965,2133928,13466760,15849392
966,2134192,13471788,15854596
967,2134192,13477132,15860624
969,2134192,13482420,15864624
970,2134192,13487700,15870988
971,2134192,13492956,15875240
972,2134192,13497828,15880600
973,2134192,13503040,15885224
974,2134192,13508116,15890548
975,2114172,13534740,15897284
976,2116640,13650232,16013752
977,2114264,13585772,15949508
978,2116640,13559000,15922672
979,2114792,13679100,16040012
980,2115668,13583308,15945716
981,2116988,13702716,16066024
982,2119608,13513084,15879188
983,2127392,13637164,16009952
984,2133728,13741880,16120520
985,2140064,13759828,16145328
986,2141608,13540636,15929340
987,2144248,13646420,16036372
988,2141308,13511152,15900240
989,2142360,13620908,16010600
990,2140440,13400376,15788192
991,2140440,13407172,15795508
992,2140440,13413768,15801280
993,2140440,13420656,15807596
994,2140440,13427260,15813612
995,2118932,13396916,15763272
996,2118932,13403144,15768360
997,2118932,13408992,15773824
998,2118932,13414804,15779140
999,2118932,13420816,15785456
1000,2118932,13426440,15791104
1001,2118932,13432244,15797900
1002,2121044,13438272,15805040
1003,2127116,13443952,15817212
1004,2132924,13449824,15828188
1005,2138732,13481400,15865672
1006,2140052,13424192,15811216
1007,2140052,13429292,15816264
1008,2140052,13434336,15820712
1009,2140052,13439644,15826028
1010,2140316,13444756,15831256
1011,2140316,13449760,15836524
1012,2140316,13455088,15839832
1013,2140316,13459900,15844920
1014,2140316,13465256,15849788
1016,2140316,13470296,15854544
1017,2140316,13475068,15859320
1018,2140316,13480348,15864944
1019,2120704,13578452,15944152
1020,2117020,13519600,15883428
1021,2117020,13635588,15998880
1022,2117020,13536376,15900184
1023,2117020,13658788,16022180
1024,2117020,13763444,16128956
1025,2117020,13458088,15823268
1026,2124936,13567872,15938480
1027,2132328,13666036,16044368
1028,2136704,13376612,15760276
