,mem,page,total
416,2080972,13324688,15756740
417,2080972,13333060,15765252
418,2080972,13340864,15773544
419,2080972,13349112,15781460
420,2086252,13356904,15794504
421,2094436,13365024,15810692
422,2102620,13336032,15790928
423,2102620,13343124,15797860
424,2102620,13349932,15803988
425,2102884,13357100,15811152
426,2102884,13364052,15818552
427,2102884,13370728,15825568
428,2102884,13377752,15832780
429,2102884,13384452,15839788
430,2102884,13391340,15846048
431,2081568,13364332,15797680
432,2082884,13468416,15887516
433,2082884,13483852,15917396
435,2082884,13588600,16023612
436,2084996,13452184,15889108
437,2085124,13405704,15841740
438,2097720,13522680,15969168
439,2105640,13581500,16039036
440,2102924,13345976,15800824
441,2103188,13355312,15810440
442,2103188,13364848,15819968
443,2103188,13374436,15828896
444,2103188,13383844,15838740
445,2103188,13393156,15847876
446,2080656,13364836,15798292
447,2080656,13373072,15805788
448,2080656,13381084,15814160
449,2080656,13388772,15822304
450,2080656,13396800,15830196
451,2083560,13404408,15840248
452,2091744,13412236,15855220
453,2099928,13420184,15871716
454,2102056,13390012,15845344
455,2102056,13397084,15852620
456,2102056,13403892,15859220
457,2102320,13410448,15865504
458,2102320,13417376,15872484
459,2102320,13423892,15879372
460,2102320,13430584,15885616
461,2102320,13437464,15892044
462,2102320,13443976,15898636
463,2083184,13474824,15910856
464,2083048,13476960,15912372
465,2083048,13465836,15902900
466,2082256,13570696,16005784
467,2083312,13694452,16131124
468,2090176,13409364,15855320
469,2102884,13522132,15979792
470,2107900,13327312,15790172
471,2107900,13336952,15799724
472,2108164,13346744,15808836
473,2108164,13356076,15818428
474,2108164,13365684,15827444
475,2108164,13375308,15836856
476,2108164,13410384,15872472
477,2085632,13355596,15795116
479,2085632,13363896,15803212
480,2085632,13371652,15811536
481,2085632,13379716,15819844
482,2085632,13387604,15828152
483,2091176,13395640,15840420
484,2099360,13403844,15857084
485,2106752,13374876,15834576
486,2106752,13381436,15840852
487,2106752,13388456,15846616
488,2107016,13395036,15853964
489,2107016,13401960,15861036
490,2107016,13408640,15868100
491,2107016,13415532,15874652
492,2107016,13422044,15880856
493,2107016,13428544,15888276
494,2107016,13442696,15901840
495,2086432,13491804,15931292
496,2087148,13495504,15935956
497,2090316,13472252,15913616
498,2088584,13578272,16018024
499,2091488,13700160,16142732
500,2101520,13409300,15862716
501,2113888,13542868,16008296
502,2113488,13318176,15787000
503,2113488,13327632,15795240
504,2113752,13337236,15805416
505,2113752,13346912,15814892
506,2113752,13356416,15824380
507,2113752,13365964,15833848
508,2090196,13337536,15783008
509,2090196,13345892,15790608
510,2090196,13353900,15798076
511,2090196,13361576,15805628
512,2090196,13369628,15814216
513,2090460,13377272,15822496
514,2098644,13385060,15838164
515,2106564,13393008,15853160
516,2111316,13363276,15828188
517,2111316,13370140,15835348
518,2111316,13377012,15841420
519,2111580,13383616,15848548
520,2111580,13390184,15855452
522,2111580,13397124,15862632
523,2111580,13403744,15869788
524,2111580,13410588,15876140
525,2111580,13417028,15883140
526,2090860,13404740,15850640
527,2091388,13406064,15850280
528,2093236,13529548,15974712
529,2091388,13634296,16077808
530,2097196,13475364,15924684
531,2096172,13581268,16030952
532,2108032,13471592,15933416
533,2119912,13387084,15858528
534,2121332,13497440,15970348
535,2119748,13332836,15805728
536,2119748,13342700,15815352
537,2119748,13352496,15824524
538,2119748,13362172,15835676
539,2119748,13371436,15844204
540,2097216,13343368,15794072
541,2097216,13351296,15801900
542,2097216,13359340,15809696
543,2097216,13367452,15817524
544,2097216,13375116,15825904
545,2099592,13383208,15835692
546,2107776,13391120,15851852
547,2115960,13399132,15867736
548,2118600,13369208,15841276
549,2118600,13376008,15848752
550,2118600,13382952,15855184
551,2118864,13389588,15862004
552,2118864,13396560,15868824
553,2118864,13403128,15875336
554,2118864,13409848,15882132
555,2118864,13416768,15887920
556,2118864,13423272,15894740
557,2097364,13453564,15903836
558,2098152,13456424,15908832
559,2098152,13563544,16013424
560,2098152,13414264,15866740
561,2098808,13539780,15990180
562,2106464,13477104,15935412
563,2117816,13458436,15927928
565,2124932,13518428,15995608
566,2123612,13347900,15826692
567,2123876,13357812,15836236
568,2123876,13367232,15845772
569,2123876,13376988,15855640
570,2123876,13386580,15864932
571,2100320,13358788,15813208
572,2100320,13367036,15821248
573,2100320,13374892,15829004
574,2100320,13383264,15837508
575,2100320,13391152,15845360
576,2100320,13399116,15853732
577,2107448,13406764,15868016
578,2115632,13414796,15885540
579,2121704,13385312,15861592
580,2121704,13392368,15868136
581,2121704,13399064,15874844
582,2121968,13406080,15882184
583,2121968,13412892,15888524
584,2121968,13419380,15895548
585,2121968,13426288,15901856
586,2121968,13433044,15908368
587,2121968,13439568,15914960
588,2100460,13420260,15874356
589,2100460,13420576,15875800
590,2100460,13543136,15996176
591,2100460,13648788,16100916
592,2102044,13499224,15954116
593,2104156,13442280,15900452
594,2115772,13554420,16022200
595,2124484,13622388,16099092
596,2121604,13386020,15859896
597,2121868,13395484,15869756
598,2121868,13405232,15879552
599,2121868,13414420,15888752
600,2121868,13423964,15898116
601,2121868,13433516,15906904
602,2099336,13405144,15856300
603,2099336,13413244,15864868
604,2099336,13421188,15872656
605,2099336,13428812,15881272
606,2099336,13436804,15889084
607,2102240,13444496,15899416
609,2110424,13452436,15914912
610,2118608,13459988,15930688
611,2120984,13430144,15903712
612,2120984,13437188,15910588
613,2120984,13443772,15917304
614,2120984,13450692,15924156
615,2120984,13457360,15930920
616,2120984,13463828,15937480
617,2120984,13470660,15943512
618,2120984,13477100,15949820
619,2120984,13483772,15956032
620,2099480,13514268,15962940
621,2097624,13517748,15965072
622,2097624,13499760,15946080
623,2098148,13607608,16053984
624,2098148,13708268,16156944
625,2103428,13386548,15840172
626,2116108,13501320,15968156
627,2122180,13557488,16029712
628,2122708,13317428,15792784
629,2122972,13327232,15802944
630,2122972,13336924,15812512
631,2122972,13346848,15823784
632,2122972,13358412,15834168
633,2122972,13393608,15869504
634,2100440,13338916,15793628
635,2100440,13346976,15801952
636,2100440,13355040,15809584
637,2100440,13362732,15817876
638,2100440,13370740,15825640
639,2105720,13378608,15839224
640,2113904,13386192,15854596
641,2122352,13357184,15834000
642,2122352,13364104,15839552
643,2122352,13370656,15846356
644,2122616,13377644,15853728
645,2122616,13384176,15860720
646,2122616,13391084,15867484
647,2122616,13397752,15874176
648,2122616,13404228,15880272
649,2122616,13410984,15887084
650,2122616,13417664,15893344
652,2101108,13465704,15921776
653,2098816,13470396,15923952
654,2098816,13440268,15893460
655,2100132,13545432,15999188
656,2100132,13668488,16121876
657,2108844,13392544,15858308
658,2123152,13512340,15990368
659,2126056,13556980,16037880
660,2128404,13397340,15878188
661,2129988,13508280,15991192
662,2129988,13287136,15770768
663,2129988,13296824,15780012
664,2129988,13306568,15789832
665,2106432,13278780,15739120
666,2106432,13287060,15747232
667,2106432,13295168,15755288
668,2106432,13302932,15763124
669,2106432,13311040,15770996
670,2106432,13318720,15778156
671,2113296,13326600,15792340
672,2121480,13334600,15808008
673,2127552,13305280,15784688
674,2127552,13312156,15791808
675,2127552,13319068,15798856
676,2127816,13325916,15805920
677,2127816,13332728,15813196
678,2127816,13339328,15819904
679,2127816,13346284,15826540
680,2127816,13352844,15833636
681,2127816,13359604,15840204
682,2106312,13341400,15801140
683,2105264,13340988,15800228
684,2105264,13464132,15922128
685,2105264,13570252,16027012
686,2104624,13423148,15879680
687,2107792,13398044,15858060
688,2120388,13628540,16099588
689,2127516,13658708,16139816
690,2127340,13372336,15854472
691,2127604,13382840,15865228
692,2127604,13392360,15874984
693,2127604,13401460,15883844
695,2127604,13410868,15893952
696,2127604,13420284,15904128
697,2107012,13391596,15854548
698,2107012,13399520,15862172
699,2107012,13407508,15869576
700,2107012,13415052,15878280
701,2107012,13422948,15884568
702,2108332,13430636,15894512
703,2116252,13438012,15910236
704,2123908,13445760,15924600
705,2128660,13415808,15900116
706,2128660,13422616,15906448
707,2128660,13429500,15912864
708,2128924,13435964,15919556
709,2128924,13442792,15925588
710,2128924,13449732,15932800
711,2128924,13456348,15939804
712,2128924,13463140,15946416
713,2128924,13469516,15953448
714,2107820,13445208,15907564
715,2105492,13444836,15904524
716,2105492,13567004,16027116
717,2105492,13673404,16132536
718,2105492,13696292,16156328
719,2105492,13470512,15930708
720,2115260,13577844,16046024
721,2119520,13473060,15943512
722,2121632,13321304,15796408
723,2121632,13330640,15805684
724,2121896,13340020,15816244
725,2121896,13349320,15826436
726,2121896,13358164,15835840
727,2121896,13367480,15844384
728,2101396,13339780,15795480
729,2101396,13347388,15802916
730,2101396,13355440,15811156
731,2101396,13363020,15819148
732,2101396,13370752,15826868
733,2101396,13378556,15833976
734,2106148,13385960,15846932
735,2113804,13393260,15861660
736,2121724,13425628,15900084
738,2122780,13370816,15848640
739,2122780,13377708,15854380
740,2122780,13384356,15860808
741,2123044,13390776,15868428
742,2123044,13397532,15875312
743,2123044,13403900,15881712
744,2123044,13410460,15888320
745,2123044,13417132,15894280
746,2123044,13423460,15901016
747,2101960,13447920,15902472
748,2101960,13450012,15902440
749,2101960,13555368,16007732
750,2101960,13678468,16132032
751,2101960,13408148,15861904
752,2106972,13515372,15974620
753,2114392,13345708,15814908
754,2123632,13434852,15909532
755,2122840,13330592,15805552
756,2123632,13440428,15914780
757,2120148,13284908,15758224
758,2120148,13294608,15767136
759,2120148,13304408,15776420
760,2120148,13314052,15786084
761,2097616,13285788,15735524
762,2097616,13294016,15743336
763,2097616,13302272,15751976
764,2097616,13309940,15759732
765,2097616,13318028,15767604
766,2099992,13326104,15778204
767,2108176,13333768,15794164
768,2116624,13342024,15810936
769,2118736,13312020,15783412
770,2118736,13319092,15791168
771,2118736,13325808,15797436
772,2119000,13332668,15804652
773,2119000,13339680,15811200
774,2119000,13346284,15816932
775,2119000,13353248,15824016
776,2119000,13359992,15831520
777,2119000,13366576,15838648
778,2100164,13402104,15855476
780,2101332,13408368,15862348
781,2099220,13514808,15966544
782,2100920,13468540,15922376
783,2099864,13574784,16028104
784,2108576,13695164,16156468
785,2117616,13469496,15939924
786,2123424,13534904,16010152
787,2123424,13307748,15784460
788,2123688,13317296,15794792
789,2123688,13326876,15804116
790,2123688,13336364,15812912
791,2123688,13345440,15821252
792,2123688,13380584,15854800
793,2101156,13325992,15778352
794,2101156,13334120,15786676
795,2101156,13341768,15793912
796,2101156,13349552,15801392
797,2101156,13357456,15809528
798,2105908,13364980,15822176
799,2114092,13372876,15836344
800,2122012,13406256,15877532
801,2122276,13350684,15823056
802,2122276,13357324,15829536
803,2122276,13364248,15836852
804,2122540,13371024,15843104
805,2122540,13377900,15849760
806,2122540,13384328,15856256
807,2122540,13391152,15862864
808,2122540,13397796,15869924
809,2122540,13404248,15876560
810,2101036,13441380,15892272
811,2101036,13445864,15897404
812,2101036,13572040,16024724
813,2101036,13677612,16130308
814,2101828,13466368,15921204
815,2108164,13573264,16033856
816,2111004,13394380,15857480
817,2118140,13473616,15944520
818,2115764,13345356,15815940
819,2116028,13354776,15824632
820,2116028,13364384,15834136
821,2116028,13373600,15843556
823,2116028,13383320,15852308
824,2116028,13409288,15876824
825,2093496,13364172,15811552
826,2093496,13371884,15818356
827,2093496,13379964,15827040
828,2093496,13387828,15834744
829,2093496,13395812,15841852
830,2097720,13403536,15854192
831,2105640,13411068,15869544
832,2113824,13444764,15910576
833,2114616,13388916,15857092
834,2114616,13395736,15863628
835,2114616,13402280,15869624
836,2114880,13409104,15876920
837,2114880,13415568,15883820
838,2114880,13422240,15890664
839,2114880,13429052,15897100
840,2114880,13435492,15903100
841,2114880,13442332,15909892
842,2093380,13477560,15924640
843,2093380,13483492,15928056
844,2093380,13597536,16042220
845,2093380,13703392,16147640
846,2095488,13444848,15894272
847,2099976,13541764,15991588
848,2111592,13393840,15857776
849,2118456,13324000,15793952
850,2118456,13333252,15803284
851,2118720,13342728,15813864
852,2118720,13351732,15823548
853,2118720,13361084,15832420
854,2118720,13370260,15842400
855,2118720,13379516,15850336
856,2096188,13350636,15799852
857,2096188,13358432,15807236
858,2096188,13366256,15814328
859,2096188,13373764,15822848
860,2096188,13381580,15830924
861,2098036,13389352,15839868
862,2105956,13396592,15854960
863,2113612,13404336,15870300
864,2117572,13374696,15844376
866,2117572,13381228,15852024
867,2117572,13388088,15859088
868,2117836,13394728,15866108
869,2117836,13401140,15872936
870,2117836,13407896,15879304
871,2117836,13414268,15886924
872,2117836,13420804,15892364
873,2117836,13427520,15899340
874,2096328,13406844,15857400
875,2096328,13408096,15858288
876,2097384,13532480,15981600
877,2098176,13546608,15997360
878,2095876,13718304,16168968
879,2097984,13703184,16155720
880,2104852,13712048,16168980
881,2115916,13377304,15846528
882,2116232,13439672,15909072
883,2119928,13327020,15800864
884,2122212,13529192,16004252
885,2119572,13698112,16170508
886,2118364,13385436,15858356
887,2118364,13393936,15866064
888,2118364,13402224,15873888
889,2118364,13421876,15893660
890,2095832,13380992,15831036
891,2095832,13387992,15838060
892,2095832,13395152,15844668
893,2095832,13402416,15851248
894,2095832,13409248,15858652
895,2095832,13416480,15865260
896,2102168,13423456,15878728
