,mem,page,total
2,685660,597432,1558424
3,1519636,1149944,2947396
4,2025664,1642448,4014036
5,2053636,2572880,4899776
6,2032192,2715988,5072908
7,2045924,3603584,5922836
8,2041916,3732392,6051552
9,2043504,4424288,6740976
10,2047032,4588236,6909632
11,2052584,4917180,7253824
12,2059040,5418012,7749208
13,2051328,5616316,7957156
14,2056872,6218128,8554456
15,2055024,6482072,8823900
17,2057140,6908296,9241728
18,2057772,7299592,9630764
19,2062524,7640520,9987580
20,2067872,7371076,9713068
21,2063724,7576092,9912060
22,2069244,8149540,10491532
23,2066868,8404148,10744624
24,2066340,8738856,11083356
25,2074236,8892360,11245372
26,2066104,7995452,10281016
27,2066200,7796348,10145400
28,2069924,8256100,10598240
29,2066872,8555040,10898340
30,2069776,8969512,11314300
31,2063032,9065392,11414080
32,2070544,9143220,11489632
33,2063328,8720396,11063240
35,2063512,9157348,11503940
36,2061168,9541400,11880380
37,2064056,9955848,12293280
38,2066420,10387640,12728488
39,2072232,10664208,13018132
40,2064576,10827968,13164904
41,2074212,11031528,13384744
42,2079092,11408076,13759704
43,2078968,11827416,14175332
44,2075908,12121156,14482284
45,2077756,12473620,14818880
46,2076360,12557128,14917388
47,2083752,13043852,15394272
48,2074680,12155028,14498852
50,2070020,11448068,13794284
51,2067704,11793928,14145628
52,2066252,12185476,14529784
53,2067892,12387860,14742400
54,2068152,12682804,15029548
55,2071188,12958696,15304500
56,2068676,13248972,15586396
57,2069920,13012452,15352980
58,2068336,13406820,15749320
59,2067904,13689148,16027788
60,2065792,13830996,16167612
61,2074240,13807764,16154012
62,2078780,13814412,16168292
63,2080892,13794392,16150400
64,2074804,12716864,15064528
65,2073976,13149536,15500332
67,2074864,13530912,15878720
68,2076712,13806628,16155756
69,2079352,13822824,16151376
70,2078996,13816380,16166660
71,2082448,13807748,16167532
72,2088520,13810184,16168316
73,2072648,12519028,14816132
74,2073928,12639364,14992848
75,2073148,12893016,15244668
76,2068932,12777856,15129272
77,2070640,13180212,15526392
78,2071676,13160132,15510884
79,2070464,12951748,15214968
80,2073048,13256452,15598244
82,2070392,13585772,15927692
83,2071388,13515036,15859136
84,2069276,13812420,16159708
85,2071780,13824288,16166428
86,2069628,13678412,16033984
87,2068512,13817832,16163064
88,2070804,13768392,16119808
89,2069612,13811904,16160872
90,2066696,13638044,15982572
91,2069864,13814624,16152364
92,2074740,13821976,16156152
93,2074216,13824188,16170488
94,2065100,13364188,15705228
95,2071944,13759024,16099632
97,2068100,13832796,16155272
98,2068552,13444216,15786700
99,2075644,13824976,16170056
100,2071276,13820512,16162464
101,2075236,13812692,16159232
102,2071544,13825384,16161732
103,2068208,13101704,15452092
104,2066728,13004304,15351728
105,2071992,13213100,15558068
106,2074680,13648944,15997684
107,2072532,13825076,16150000
108,2072132,13826860,16170324
109,2074772,13808680,16159452
110,2074692,13812168,16161428
111,2076252,13820072,16162108
112,2081004,13808664,16167040
113,2084700,13805212,16163136
115,2076124,12578916,14928772
116,2074208,12897796,15247612
117,2072720,13269360,15626188
118,2072276,13236660,15588032
119,2074652,13698796,16046172
120,2072316,13693720,16042300
121,2074540,13688412,16041456
122,2075540,13628912,15976852
123,2073948,13826536,16135564
124,2079884,13805540,16153616
125,2073516,13826712,16158192
126,2083020,13808988,16161892
127,2084076,13809964,16163968
129,2079824,13814580,16169000
130,2078852,12376672,14727944
131,2070672,12671648,15019788
132,2078544,13029712,15381708
133,2071144,13206124,15558280
134,2074456,13402988,15752540
135,2077884,13802692,16149536
136,2075840,13817432,16168780
137,2071796,13224528,15568712
138,2070868,13590408,15935708
139,2076624,13658984,16007936
140,2071436,13815252,16156916
141,2071828,13818716,16161292
142,2070472,13768344,16116412
144,2067416,13683104,16031780
145,2076784,13813856,16159740
146,2070712,13825208,16165772
147,2068204,13581804,15923088
148,2069260,13819576,16165220
149,2068068,13826648,16151004
150,2077572,13816920,16165796
151,2074900,13811468,16157288
152,2073464,13122696,15467296
153,2070824,13391580,15742480
154,2067660,13193776,15536336
155,2073860,13728656,16076616
156,2071748,13817788,16160156
157,2068248,13705508,16049004
159,2068300,13486084,15837124
160,2066004,13814712,16153544
161,2066200,13820388,16164784
162,2070424,13826236,16160412
163,2069312,13741108,16083404
164,2072148,13811396,16153456
165,2067744,13680396,16019208
166,2071568,13817364,16165532
167,2072176,13558444,15902264
168,2068976,13828872,16154808
169,2068976,13821160,16161080
170,2065772,13593788,15934204
171,2065108,13819108,16158040
172,2069644,13690384,16042432
174,2071620,13823468,16167900
175,2070164,13811540,16152960
176,2071220,13812012,16160924
177,2074652,13816464,16163232
178,2074376,13821724,16152296
179,2073324,13813064,16164060
180,2079240,13805236,16161256
181,2087424,13801396,16159060
182,2069620,12679528,15029040
183,2073580,13125296,15472980
184,2074372,13488312,15836040
185,2076272,13811048,16158564
187,2072916,13816732,16155720
188,2073972,13826960,16155652
189,2076084,13655640,16010628
190,2086380,13816088,16169896
191,2076340,12453656,14801824
192,2075144,12897004,15241720
193,2075144,13160600,15508548
194,2082644,13652560,16004908
195,2076592,13818536,16163020
196,2077912,13805124,16156580
197,2075416,13209956,15558956
198,2068488,13473488,15816608
199,2072500,13268660,15617476
200,2071968,13703228,16052256
202,2068244,13824960,16162780
203,2071936,13815808,16171752
204,2073744,13752804,16098360
205,2073140,13615684,15970796
206,2070232,13588816,15940128
207,2073136,13632392,15916084
208,2074848,13808796,16155556
209,2076032,13806584,16154544
210,2073432,13685412,16041432
211,2076072,13823044,16169856
212,2080292,13801336,16153408
213,2077240,13805316,16162380
214,2076712,13810584,16160060
216,2087268,13794164,16154036
217,2082440,13807712,16160372
218,2084252,13809380,16169192
219,2077096,12438508,14787160
220,2073756,12729524,15084124
221,2074904,13065412,15417812
222,2078196,13020556,15371420
223,2078724,13379036,15730796
224,2073892,13287324,15643996
225,2075076,13603056,15950564
226,2078240,13804628,16153904
227,2078168,13805876,16157356
228,2073080,13088748,15445620
229,2068848,13276244,15635252
231,2073076,13328548,15677168
232,2073860,13720912,16079324
233,2073980,13785556,16139940
234,2075680,13805140,16153696
235,2074356,13811732,16156808
236,2077260,13810364,16159492
237,2074740,13710572,16058160
238,2080812,13815164,16166644
239,2074396,13182376,15533744
240,2074500,13426896,15782100
241,2076580,13409464,15759608
242,2079864,13487572,15841724
243,2077772,13692148,16043868
244,2078008,13803748,16152876
245,2077364,13805792,16154176
246,2077464,13810792,16164456
247,2076144,13820952,16156344
248,2075516,13814688,16160200
250,2081096,13811464,16164188
251,2082328,13817300,16168744
252,2087028,13800328,16159464
253,2087624,13793912,16153288
254,2078296,12494860,14846740
255,2084112,12919044,15276952
256,2079768,13090724,15450516
257,2078968,13414944,15777376
258,2082772,13712308,16065680
259,2080288,13803952,16168632
260,2083984,13797176,16150676
261,2080716,13809444,16157304
263,2085672,13801512,16157444
264,2088960,13794436,16153120
265,2092600,13791928,16154344
266,2093808,13803156,16166448
267,2082100,12421456,14793152
268,2095332,12809420,15176144
269,2079400,12932740,15285984
270,2084700,13363380,15727324
271,2083908,13565464,15932600
272,2082156,13796324,16155244
273,2082676,13811984,16166636
274,2088852,13806248,16168020
275,2081140,13259320,15614564
276,2078700,13405164,15756340
277,2077924,12871504,15225800
278,2075548,13066344,15418132
279,2072328,12923140,15271956
281,2062120,11478856,13818112
282,2062776,11647144,13986780
283,2063304,11838040,14177340
284,2064624,11989340,14330956
285,2064868,12167640,14508868
286,2065660,12362124,14704112
287,2068036,12554260,14898704
288,2068576,12166580,14512284
289,2065800,12338156,14683068
290,2067120,12560240,14904040
291,2072928,12735516,15085832
292,2070460,12903924,15251104
293,2070988,13111452,15460628
294,2070528,12785692,15134968
295,2071976,12943072,15292188
296,2069600,13112976,15458948
297,2070920,13315724,15663664
298,2074352,13469228,15820396
299,2075432,13651776,16003688
300,2076224,13818280,16168580
301,2076224,13815404,16166140
302,2075428,13385036,15735512
303,2072916,13558664,15906928
304,2073708,13752168,16100980
305,2078724,13804820,16159660
306,2079464,13815060,16169448
307,2081312,13806972,16163976
308,2075908,13251680,15605228
309,2076564,13414872,15766676
310,2077356,13578592,15931760
311,2078148,13741432,16093600
312,2080664,13649476,16007568
313,2082640,13809624,16166212
314,2083168,13795812,16154524
315,2083168,13805188,16164932
316,2084484,13805748,16150096
317,2086068,13788956,16151448
318,2081612,13254760,15612768
319,2082268,13445008,15804084
321,2083060,13640776,16000376
322,2084380,13795440,16156024
323,2085716,13678744,16042328
324,2086108,13799716,16164468
325,2086636,13790696,16153516
326,2084476,13556164,15918280
327,2085132,13724596,16086908
328,2086188,13807708,16168132
329,2087508,13801340,16149896
330,2090524,13656188,16022704
331,2088012,13780824,16144840
332,2088804,13808568,16150496
333,2091120,13625256,15991800
334,2092040,13802300,16169620
335,2093204,13799420,16167140
336,2088156,13513640,15880708
337,2089076,13716088,16085176
338,2090184,13802172,16169184
339,2093916,13758280,16130944
340,2096292,13780928,16155660
341,2098932,13779304,16155992
342,2100396,13782068,16161096
343,2093848,13316808,15688256
344,2094152,13509868,15882164
345,2094944,13700988,16073400
346,2096264,13794464,16165588
347,2099960,13793456,16168848
348,2099980,13770872,16147472
349,2096812,13789132,16163372
350,2094608,13285332,15657304
351,2095264,13473208,15846572
352,2095264,13651580,16024492
353,2096584,13778084,16152504
354,2097116,13650924,16026832
355,2097244,13773064,16147424
356,2097244,13766088,16141040
357,2096980,13794236,16169344
359,2097060,13778164,16153204
360,2097060,13783280,16158472
361,2097316,13791832,16168416
362,2096532,13335584,15711924
363,2096660,13518932,15895056
364,2097980,13694696,16071592
365,2094556,13507412,15881024
366,2094684,13682292,16055848
367,2094684,13796180,16168904
368,2094948,13784104,16157472
369,2096836,13647224,16022432
370,2098020,13790932,16165224
371,2098020,13781496,16156920
372,2094992,13509408,15884036
373,2095116,13686228,16059208
374,2095116,13799860,16169628
375,2095116,13794164,16149408
376,2096652,13576308,15952684
377,2096652,13745516,16121548
378,2097532,13795256,16162968
379,2098300,13767504,16144480
380,2097232,13648632,16025100
381,2097472,13790612,16165480
382,2097732,13776704,16150620
383,2100324,13789376,16168568
384,2097232,13778872,16155032
385,2104504,13765828,16148248
386,2104476,13772624,16152928
387,2104476,13772388,16153804
388,2104504,13532944,15916836
389,2103204,13400216,15782336
390,2103204,13563880,15945308
391,2103204,13729388,16110016
392,2101064,13487032,15868544
393,2101328,13673376,16054924
394,2101328,13778880,16157376
395,2101328,13786432,16163964
397,2105428,13778516,16150284
398,2105428,13773700,16157540
399,2106308,13777020,16163356
400,2106044,13768320,16154788
401,2109000,13638492,16026684
402,2109000,13763632,16152692
403,2109000,13760592,16150512
404,2108808,13766884,16155404
405,2106628,13334348,15721124
406,2106604,13476108,15862568
407,2106604,13620192,16006632
408,2103048,13512736,15839224
409,2103180,13649008,16028776
410,2103180,13772816,16152988
411,2103180,13785524,16152528
412,2102848,13539460,15923864
413,2102976,13702180,16083584
414,2103768,13786180,16169080
415,2103044,13512200,15896160
416,2103436,13679404,16061064
417,2103436,13787588,16165504
418,2103436,13777360,16159900
419,2102776,13478956,15861436
420,2102776,13512500,15894548
421,2102776,13551716,15934284
422,2102776,13585696,15968320
423,2102776,13613172,15996040
424,2102776,13651516,16034076
425,2102776,13686244,16068332
426,2102776,13724484,16106336
427,2102776,13762840,16144380
428,2102776,13773468,16154800
429,2102776,13780876,16161252
430,2105412,13772448,16155776
431,2088084,13744216,16110836
433,2088084,13781940,16147840
434,2088084,13789320,16156140
435,2088084,13787200,16153484
436,2088084,13785500,16153128
437,2088084,13789372,16156148
438,2088084,13790312,16156516
439,2088084,13785496,16151412
440,2088084,13802712,16168256
441,2088084,13791616,16157144
442,2088084,13794280,16160560
443,2088084,13796436,16162532
444,2088084,13793496,16160136
445,2088084,13799132,16164912
446,2088084,13792804,16158184
447,2088084,13791512,16156736
448,2088084,13789112,16156004
449,2088084,13793384,16160256
450,2088084,13785704,16151604
451,2088084,13798200,16163940
452,2088084,13796080,16162092
453,2088084,13791524,16157968
454,2088084,13792352,16158720
455,2088084,13793344,16159432
456,2088084,13798360,16164128
457,2088084,13800532,16167820
458,2088084,13786292,16153152
459,2088084,13783184,16151072
460,2088084,13785620,16151704
461,2088084,13786220,16152528
462,2088084,13787828,16153744
463,2088084,13790368,16157188
464,2088084,13796444,16162212
465,2088876,13789080,16155764
466,2090460,13786696,16154896
467,2092044,13791724,16161460
468,2093628,13793008,16165152
469,2095212,13792076,16165136
470,2097060,13782460,16157504
471,2098380,13778768,16154880
472,2099700,13782308,16159960
473,2101284,13786320,16164484
474,2103132,13774884,16154312
475,2105084,13772192,16154044
476,2105876,13735440,16118260
478,2105876,13769840,16152896
479,2105876,13773864,16157148
480,2105876,13776980,16159836
481,2105876,13779424,16163204
482,2105876,13780284,16163968
483,2105876,13784668,16153404
484,2105876,13776660,16159764
485,2105876,13778068,16161264
486,2105876,13767376,16150804
487,2105876,13774964,16157984
488,2106140,13773564,16156660
489,2106140,13757672,16141480
490,2106140,13781896,16165348
491,2106140,13782812,16166144
492,2106140,13787816,16164652
493,2106140,13780448,16164488
494,2106140,13780656,16164348
495,2106140,13785232,16168932
496,2106140,13762384,16146116
497,2106140,13780308,16164560
498,2106140,13787160,16169964
499,2106140,13781796,16165552
500,2106140,13776804,16159892
501,2106140,13759880,16142680
502,2106140,13782360,16165816
503,2106140,13775772,16159816
504,2106140,13776888,16161388
505,2106140,13783556,16168508
506,2106140,13783332,16167252
507,2106140,13781116,16165368
508,2106140,13751424,16136592
509,2106140,13774596,16158316
510,2106140,13768048,16152168
511,2106140,13762440,16146376
512,2105716,13756448,16140808
513,2105716,13786320,16169900
514,2105716,13774856,16159312
515,2105716,13768940,16152816
516,2089492,13703452,16072792
517,2089620,13796484,16150772
518,2090412,13761584,16131000
519,2090940,13786336,16157936
520,2089620,13672364,16042464
522,2090148,13774824,16144028
523,2090940,13748044,16116960
524,2090940,13795044,16165264
525,2091996,13780364,16150636
526,2090940,13797372,16166492
527,2088636,13593772,15961732
528,2088716,13755660,16123360
529,2089508,13796472,16139696
530,2090164,13787272,16154628
531,2089080,13799264,16155320
532,2090400,13796368,16166456
533,2091324,13799220,16165708
534,2091324,13783904,16152456
535,2091324,13793140,16162564
536,2089624,13166072,15533600
537,2088960,13283084,15649300
538,2088960,13401348,15768904
539,2088960,13513000,15880256
540,2087880,13291048,15656928
541,2087880,13325236,15691956
542,2087880,13361012,15727732
543,2087880,13396128,15762816
544,2087880,13430764,15797568
545,2087880,13464800,15831848
546,2087880,13498920,15865104
547,2087880,13533644,15899832
548,2088408,13560196,15926244
549,2090520,13588340,15956540
550,2092896,13619328,15990844
551,2095536,13653600,16027228
552,2098176,13686816,16063476
553,2100816,13720692,16100576
554,2103456,13754328,16137164
555,2105040,13704264,16090240
556,2105040,13736440,16120452
557,2105040,13767892,16152316
558,2105040,13764800,16149204
559,2105040,13762236,16146952
560,2105040,13759936,16144308
561,2105040,13785176,16168508
562,2105304,13782472,16166264
563,2105304,13780392,16164096
564,2105304,13778860,16162720
565,2105304,13776296,16158616
566,2105304,13773756,16157244
568,2105304,13770384,16154020
569,2105304,13781268,16163716
570,2105304,13779464,16161844
571,2105304,13774628,16157236
572,2105304,13772180,16155292
573,2105304,13771156,16153412
574,2105304,13767596,16150348
575,2105304,13765164,16148176
576,2105304,13762492,16145940
577,2105304,13760364,16142816
578,2105304,13759176,16141776
579,2105304,13757700,16140212
580,2105304,13769168,16152252
581,2087988,13711468,16078124
582,2087988,13740416,16106776
583,2087988,13766752,16134272
584,2087988,13793164,16158200
585,2087988,13789020,16154308
586,2087988,13783848,16148308
587,2087988,13779868,16143608
588,2087988,13777904,16142556
589,2087988,13803068,16167912
590,2087988,13798928,16164276
591,2087988,13794820,16159500
592,2087988,13790328,16155536
593,2087988,13787288,16151928
594,2087988,13800052,16164104
595,2087988,13782244,16147220
596,2087988,13778868,16142868
597,2087988,13803764,16168272
598,2087988,13799568,16164212
599,2089304,13793432,16160232
600,2092208,13789100,16159296
601,2095112,13785640,16158436
602,2098016,13780324,16155848
603,2100920,13791092,16168864
604,2103824,13787188,16168564
605,2105408,13705808,16090252
606,2105408,13729788,16113620
607,2105408,13752340,16136016
608,2105408,13775152,16158208
609,2105408,13768176,16152672
610,2105408,13762168,16146680
611,2105408,13784224,16167872
612,2105408,13777420,16161636
613,2105408,13772368,16156824
615,2105408,13764896,16148644
616,2105408,13785448,16168764
617,2105408,13778248,16162768
618,2105408,13768792,16153060
619,2105408,13761716,16145872
620,2105408,13781820,16165740
621,2105408,13772044,16155184
622,2105408,13764060,16145876
623,2105408,13783504,16166192
624,2105408,13773780,16155880
625,2105408,13767452,16148584
626,2105408,13784908,16145812
627,2105408,13780260,16162932
628,2105408,13773336,16156140
629,2105408,13766224,16147720
630,2089684,13767520,16136160
631,2089548,13801288,16169372
632,2089020,13791900,16158976
633,2089548,13638816,16008464
634,2089548,13716564,16084700
635,2090604,13781916,16149896
636,2090604,13776264,16144452
637,2092976,13589656,15962296
638,2093104,13675364,16048296
639,2090200,13760260,16129612
640,2090200,13796464,16165824
641,2089124,13433952,15802460
642,2090568,13519920,15887252
643,2090568,13617904,15984508
644,2090568,13700048,16068228
645,2090568,13800968,16169952
646,2090832,13785872,16154540
647,2094244,13571544,15945396
648,2090680,13730740,16102276
649,2091204,13780564,16152192
650,2092896,13535384,15909168
652,2093024,13695884,16070940
653,2093024,13776296,16149008
654,2094344,13783444,16158140
655,2096068,13480708,15858160
656,2100028,13506632,15887628
657,2104252,13533104,15917160
658,2108212,13559472,15947148
659,2110324,13540048,15931052
660,2110324,13564176,15955724
661,2110324,13587244,15978656
662,2110324,13610732,16002076
663,2110324,13633364,16025032
664,2110588,13656088,16047940
665,2110588,13678512,16070424
666,2110588,13700696,16092796
667,2110588,13722820,16114248
668,2110588,13744960,16136864
669,2110588,13764456,16155588
670,2110588,13775092,16165660
671,2110588,13763372,16154276
672,2110588,13758512,16149852
673,2110588,13778556,16168280
674,2110588,13772640,16163176
675,2110588,13765996,16156460
676,2110588,13761500,16151056
677,2093428,13714560,16087936
678,2093428,13732968,16106076
679,2093428,13750464,16123188
680,2093428,13768116,16140124
681,2093428,13785548,16158796
682,2093428,13779180,16149732
683,2093428,13796556,16167720
684,2093428,13790524,16160748
685,2093428,13783896,16154452
686,2093428,13780648,16151484
687,2093428,13797308,16167560
688,2093428,13789532,16161556
689,2093428,13783968,16154636
690,2093428,13796808,16166512
691,2096860,13789744,16163116
692,2100556,13783236,16161116
693,2104252,13778324,16159544
694,2107948,13771448,16155900
695,2110588,13702240,16090584
696,2110588,13720116,16108688
697,2110588,13736580,16125288
699,2110588,13753144,16141912
700,2110588,13767664,16155772
701,2110852,13781544,16170776
702,2110852,13775900,16165012
703,2110852,13777676,16166804
704,2110852,13780680,16167960
705,2110852,13767144,16155696
706,2110852,13782400,16170724
707,2110852,13773392,16162396
708,2110852,13767208,16157380
709,2110852,13763084,16151124
710,2110852,13775488,16163992
711,2110852,13769088,16157776
712,2110852,13762060,16150756
713,2110852,13776288,16165900
714,2093712,13702416,16074364
715,2094236,13796936,16167508
716,2094236,13751776,16124204
717,2094236,13749780,16121688
718,2094236,13794136,16165636
719,2094236,13778556,16151060
720,2097664,13656820,16034076
721,2097528,13732692,16108368
722,2095152,13795208,16167452
723,2095152,13786884,16159056
724,2095152,13778308,16151952
725,2098192,13567860,15943720
726,2098320,13721388,16097228
727,2094888,13783072,16157440
728,2094240,13485268,15858236
729,2094240,13502172,15875492
730,2095296,13519788,15894936
731,2100312,13537120,15915828
732,2105592,13553732,15938572
733,2110608,13572804,15963008
734,2111400,13546132,15937400
735,2111400,13561268,15952172
736,2111400,13575804,15966252
737,2111664,13592340,15981504
738,2111664,13608192,15997584
739,2111664,13624144,16013468
741,2111664,13640004,16030076
742,2111664,13655716,16045724
743,2111664,13671128,16060900
744,2111664,13687104,16077192
745,2111664,13700980,16090680
746,2111664,13714724,16104776
747,2111664,13728128,16118352
748,2094252,13702340,16074080
749,2094252,13714932,16086380
750,2094252,13727268,16098980
751,2094252,13739440,16111140
752,2094252,13751284,16122732
753,2094252,13763092,16134488
754,2094252,13774664,16146648
755,2094252,13787452,16159812
756,2094252,13781484,16154736
757,2094252,13794160,16167916
758,2094252,13787460,16161324
759,2098740,13781000,16158872
760,2103228,13773956,16156160
761,2107716,13767384,16154900
762,2111412,13684788,16076000
763,2111412,13696092,16086992
764,2111412,13706496,16097624
765,2111412,13717588,16108680
766,2111676,13727616,16119020
767,2111676,13738244,16129644
768,2111676,13748676,16139212
769,2111676,13759152,16151328
770,2111676,13769040,16160088
771,2111676,13778916,16170012
772,2111676,13777512,16168204
773,2111676,13778620,16168952
774,2111676,13752364,16143908
775,2111676,13762920,16154932
776,2111676,13773208,16164484
777,2111676,13761456,16151796
778,2095316,13772904,16148332
779,2098220,13738904,16117732
780,2096544,13758788,16103860
781,2097688,13727884,16104020
782,2097952,13782748,16158148
783,2098744,13789284,16164868
785,2101120,13577288,15958572
786,2102104,13652928,16033064
787,2102104,13727592,16107776
788,2101840,13786044,16164056
789,2103688,13659328,16041804
790,2103716,13780272,16161248
791,2103716,13774236,16155252
792,2101604,13778344,16157776
793,2107148,13763304,16146060
794,2107968,13393292,15775604
795,2111528,13456684,15842912
796,2116808,13554124,15944224
797,2119184,13573660,15969180
798,2119244,13356364,15753184
799,2119244,13367480,15763548
800,2119244,13378780,15775764
801,2119508,13389952,15787244
802,2119508,13400944,15797560
803,2119508,13412524,15808908
804,2119508,13423592,15820176
805,2119508,13434604,15831304
806,2119508,13445552,15842676
807,2119508,13456504,15853260
808,2119508,13493576,15889344
809,2101072,13437540,15816516
810,2101072,13447308,15827140
811,2101072,13457304,15836204
812,2101072,13467076,15846080
813,2101072,13476676,15855380
814,2101072,13486332,15865744
815,2101072,13495224,15875044
816,2101072,13504616,15884140
817,2101600,13513664,15893172
818,2106880,13522696,15907308
819,2112160,13531320,15921332
820,2117704,13554888,15950108
821,2118496,13510448,15906732
822,2118496,13518464,15914048
823,2118496,13526108,15922104
824,2118760,13533804,15930460
825,2118760,13541572,15937508
826,2118760,13549044,15945808
827,2118760,13556924,15953068
828,2118760,13564192,15960580
830,2118760,13571952,15968684
831,2118760,13579504,15976480
832,2118760,13586996,15983584
833,2118760,13594172,15990884
834,2118760,13601772,15998532
835,2101660,13623440,16002208
836,2098976,13573624,15949892
837,2098372,13669288,16045088
838,2098900,13761084,16136948
839,2099692,13792340,16166116
840,2099164,13571940,15948960
841,2099692,13654256,16030672
842,2098372,13525572,15902488
843,2098372,13609320,15984020
844,2098372,13690000,16066960
845,2098372,13778304,16152020
846,2098900,13796632,16170500
847,2104440,13613300,15994544
848,2109056,13767064,16151072
849,2113280,13780512,16170048
850,2116976,13761212,16152988
851,2121356,13566556,15963200
852,2122012,13575020,15972996
853,2119636,13649392,16045240
854,2119636,13740004,16134648
855,2123332,13463224,15862912
856,2122576,13512884,15911092
857,2122576,13595040,15994064
858,2122840,13677908,16078116
859,2121124,13421716,15820516
860,2121124,13430900,15829164
861,2121124,13440504,15837684
862,2121124,13450100,15846992
863,2121124,13459340,15856820
864,2102688,13428936,15807932
865,2102688,13437128,15817256
866,2102688,13445316,15824540
867,2102688,13453200,15832360
868,2102688,13460748,15840228
869,2102688,13468596,15848008
870,2102688,13476288,15856104
872,2102688,13484044,15862860
873,2105064,13491344,15874248
874,2111136,13498752,15887100
875,2116944,13506260,15900212
876,2120376,13474480,15872004
877,2120376,13481144,15878548
878,2120376,13487840,15886188
879,2120640,13494580,15892220
880,2120640,13501236,15899260
881,2120640,13507576,15905544
882,2120640,13514476,15912428
883,2120640,13520816,15918176
884,2120640,13527304,15924452
885,2120640,13533948,15931508
886,2120640,13540264,15938068
887,2120640,13546788,15944700
888,2120640,13579748,15978436
889,2103228,13587772,15967672
890,2103228,13583920,15965152
891,2103228,13664808,16045216
892,2105868,13602204,15985532
893,2105904,13674536,16057076
894,2104320,13762516,16142864
895,2105112,13537480,15918776
896,2107392,13647472,16031048
897,2107392,13720280,16102084
898,2104808,13524656,15904348
899,2108632,13731544,16115020
900,2113120,13769140,16157708
901,2118928,13776612,16169552
902,2121784,13492584,15890532
903,2122576,13435640,15832856
904,2122576,13443872,15840896
905,2122840,13451992,15849952
906,2122840,13460276,15858300
907,2122840,13468456,15866112
908,2122840,13476684,15874948
909,2122840,13484824,15883036
910,2122840,13492804,15891108
911,2122840,13500904,15898888
912,2104404,13470544,15848936
913,2104404,13477304,15856016
914,2104404,13484424,15863120
915,2104404,13491244,15870632
917,2104404,13498308,15877500
918,2104404,13504728,15883784
919,2104404,13511792,15890036
920,2104404,13518344,15897440
921,2108892,13524788,15908364
922,2114700,13531584,15921656
923,2120508,13542148,15937216
924,2121828,13506292,15903652
925,2121828,13512088,15909188
926,2121828,13517980,15915204
927,2122092,13524096,15921300
928,2122092,13529868,15926868
929,2122092,13535860,15933144
930,2122092,13541428,15938452
931,2122092,13547400,15944516
932,2122092,13553336,15950068
933,2122092,13558976,15955904
934,2122092,13564912,15962008
935,2122092,13570580,15966708
936,2106792,13595744,15976316
937,2107184,13588760,15969512
938,2106128,13684668,16065768
939,2108284,13777028,16158596
940,2108532,13579696,15962080
941,2109848,13691772,16075136
942,2109848,13624164,16009244
943,2112224,13730848,16116884
944,2110904,13776168,16161348
945,2118992,13508688,15900460
946,2126648,13628488,16027836
947,2131396,13438512,15844568
948,2132980,13542048,15948628
949,2131396,13629524,16034120
950,2132432,13398824,15804744
951,2132432,13406736,15812800
952,2132432,13414828,15820928
953,2132432,13422716,15827888
954,2132432,13430780,15837308
955,2132432,13438620,15844844
956,2132432,13446420,15853288
957,2113996,13415624,15803792
958,2113996,13422352,15810668
959,2113996,13428932,15817472
960,2113996,13435836,15824072
962,2113996,13442616,15830600
963,2113996,13449436,15837112
964,2113996,13456144,15842964
965,2113996,13462676,15850492
966,2120068,13469272,15863148
967,2126140,13475880,15875944
968,2131948,13444560,15850556
969,2131948,13450204,15856384
970,2131948,13455920,15861456
971,2131948,13462080,15867472
972,2132212,13467800,15872836
973,2132212,13473704,15879624
974,2132212,13479572,15885680
975,2132212,13485252,15890924
976,2132212,13491072,15897256
977,2132212,13496652,15903304
978,2132212,13502524,15908936
979,2132212,13508112,15914124
980,2114564,13503168,15891688
981,2115220,13496632,15885112
982,2116804,13615736,16006576
983,2114692,13712624,16100732
984,2119972,13761032,16152556
985,2118052,13776240,16165672
986,2119336,13401728,15792292
987,2119864,13522944,15914496
988,2120920,13627056,16018936
989,2129368,13745660,16145720
990,2136496,13539140,15947980
991,2139400,13708276,16118184
992,2139400,13717940,16083208
993,2136968,13577928,15985628
994,2137232,13680684,16087332
995,2137232,13750144,16156048
996,2137232,13350604,15756772
997,2137840,13458892,15865044
998,2137132,13317316,15722576
999,2137132,13324844,15730352
1000,2137132,13332180,15738408
1001,2118696,13301572,15689204
1002,2118696,13308376,15695000
1003,2118696,13314780,15701292
1004,2118696,13321584,15708956
1005,2118696,13328164,15713956
1007,2118696,13334408,15720752
1008,2118696,13340732,15727832
1009,2118696,13347416,15734384
1010,2124768,13353888,15746392
1011,2131104,13360140,15758804
1012,2136912,13329028,15733960
1013,2136912,13334748,15739504
1014,2136912,13340476,15744552
1015,2136912,13346164,15750892
1016,2137176,13351952,15756176
1017,2137176,13357620,15762744
1018,2137176,13363120,15768232
1019,2137176,13368764,15773336
1020,2137176,13374356,15778784
1021,2137176,13379968,15784620
1022,2137176,13385840,15790896
1023,2137176,13391264,15797220
1024,2118740,13411380,15798976
1025,2118740,13407028,15793140
1026,2118740,13507956,15895020
1027,2118740,13423088,15810860
1028,2118740,13525976,15912668
1029,2118740,13496892,15883852
1030,2118740,13600680,15987360
1031,2120852,13724460,16112368
1032,2129300,13539648,15936908
1033,2136956,13764636,16170004
